	Bang-SonyInEar-On		
Frequency (Hz)	Level (dB)
1051.659138	-49.27
1066.903156	-48.13
1082.368140	-47.18
1098.057291	-47.93
1113.973860	-49.79
1130.121143	-50.12
1146.502484	-50.16
1163.121276	-52.44
1179.980961	-54.27
1197.085030	-50.43
1214.437027	-52.31
1232.040544	-53.94
1249.899229	-52.53
1268.016778	-55.19
1286.396945	-56.44
1305.043536	-58.73
1323.960414	-65.20
1343.151496	-65.87
1362.620756	-63.17
1382.372227	-62.91
1402.410000	-59.37
1422.738225	-56.32
1443.361112	-54.06
1464.282931	-54.27
1485.508017	-56.34
1507.040765	-54.83
1528.885634	-53.87
1551.047150	-56.64
1573.529901	-60.09
1596.338544	-60.46
1619.477804	-56.38
1642.952471	-61.67
1666.767409	-56.21
1690.927550	-55.55
1715.437896	-55.66
1740.303526	-58.16
1765.529587	-56.16
1791.121306	-56.97
1817.083982	-56.94
1843.422992	-61.49
1870.143792	-62.07
1897.251916	-62.67
1924.752977	-60.80
1952.652672	-62.90
1980.956779	-60.31
2009.671159	-61.74
2038.801761	-61.69
2068.354617	-57.97
2098.335847	-56.86
2128.751662	-55.50
2159.608360	-56.43
2190.912333	-55.51
2222.670063	-61.92
2254.888128	-63.07
2287.573200	-57.08
2320.732050	-52.30
2354.371544	-53.33
2388.498649	-51.47
2423.120434	-54.19
2458.244069	-56.65
2493.876828	-58.88
2530.026092	-54.49
2566.699346	-53.18
2603.904187	-53.56
2641.648320	-54.64
2679.939562	-55.84
2718.785844	-60.78
2758.195211	-63.19
2798.175824	-62.07
2838.735965	-57.07
2879.884033	-59.25
2921.628551	-58.03
2963.978165	-58.96
3006.941645	-59.22
3050.527890	-57.98
3094.745927	-58.11
3139.604913	-58.74
3185.114139	-56.58
3231.283032	-52.92
3278.121151	-56.12
3325.638200	-56.83
3373.844017	-59.71
3422.748588	-62.47
3472.362041	-57.86
3522.694651	-57.34
3573.756843	-58.51
3625.559192	-61.47
3678.112427	-59.26
3731.427432	-57.73
3785.515249	-56.25
3840.387080	-58.15
3896.054290	-58.77
3952.528408	-61.78
4009.821129	-63.41
4067.944321	-58.94
4126.910020	-59.61
4186.730440	-58.04
4247.417969	-58.42
4308.985176	-59.57
4371.444813	-64.69
4434.809815	-61.56
4499.093306	-60.53
4564.308599	-61.39
4630.469202	-67.76
4697.588817	-70.19
4765.681344	-71.07
4834.760887	-66.08
4904.841752	-63.44
4975.938453	-73.03
5048.065717	-78.37
5121.238480	-88.75
5195.471897	-80.40
5270.781343	-77.82
5347.182415	-73.21
5424.690937	-72.93
5503.322961	-72.51
5583.094772	-76.96
5664.022893	-69.54
5746.124083	-68.12
5829.415347	-64.50
5913.913936	-66.83
5999.637349	-66.75
6086.603340	-65.33
6174.829922	-67.40
6264.335367	-71.01
6355.138211	-68.38
6447.257262	-68.74
6540.711597	-71.69
6635.520573	-77.10
6731.703824	-87.33
6829.281272	-83.32
6928.273125	-77.21
7028.699885	-73.59
7130.582353	-73.34
7233.941627	-74.50
7338.799116	-77.69
7445.176537	-78.19
7553.095920	-73.96
7662.579617	-75.54
7773.650302	-78.54
7886.330981	-75.86
8000.644989	-77.51
8116.616003	-79.86
8234.268041	-80.62
8353.625470	-82.85
8474.713009	-86.81
8597.555737	-86.96
8722.179097	-84.72
8848.608897	-83.28
8976.871324	-86.55
9106.992942	-84.20
9239.000700	-85.43
9372.921937	-84.42
9508.784391	-84.39
9646.616199	-86.99
9786.445908	-89.30
9928.302478	-93.05
10072.215288	-97.56
10218.214144	-100.82
10366.329284	-99.02
10516.591384	-104.56
10669.031565	-99.15
10823.681397	-103.99
10980.572911	-106.24
11139.738600	-106.95
11301.211429	-101.74
11465.024840	-104.37
11631.212760	-107.60
11799.809609	-105.07
11970.850305	-106.18
12144.370271	-105.65
12320.405445	-109.03
12498.992285	-109.35
12680.167779	-112.35
12863.969449	-110.52
13050.435363	-114.45
13239.604139	-113.47
13431.514956	-113.74
13626.207560	-115.16
13823.722274	-114.05
14024.100004	-114.40
14227.382252	-115.93
14433.611118	-117.77
14642.829314	-116.85
14855.080172	-119.85
15070.407650	-118.01
15288.856344	-118.20
15510.471498	-117.63
15735.299010	-117.97
15963.385443	-117.23
16194.778036	-116.54
16429.524714	-117.20
16667.674093	-120.19
