	Bang-Janick		
Frequency (Hz)	Level (dB)
1051.659138	-67.61
1066.903156	-68.24
1082.368140	-67.04
1098.057291	-68.17
1113.973860	-69.70
1130.121143	-69.13
1146.502484	-68.18
1163.121276	-69.84
1179.980961	-72.29
1197.085030	-68.77
1214.437027	-70.67
1232.040544	-71.87
1249.899229	-69.63
1268.016778	-72.11
1286.396945	-74.04
1305.043536	-74.69
1323.960414	-78.44
1343.151496	-80.92
1362.620756	-85.11
1382.372227	-87.03
1402.410000	-83.42
1422.738225	-78.25
1443.361112	-74.22
1464.282931	-74.09
1485.508017	-77.27
1507.040765	-76.47
1528.885634	-76.02
1551.047150	-77.82
1573.529901	-78.23
1596.338544	-76.64
1619.477804	-72.09
1642.952471	-77.48
1666.767409	-73.74
1690.927550	-75.73
1715.437896	-76.34
1740.303526	-78.21
1765.529587	-76.79
1791.121306	-78.67
1817.083982	-81.25
1843.422992	-85.72
1870.143792	-84.41
1897.251916	-83.65
1924.752977	-80.79
1952.652672	-82.59
1980.956779	-82.81
2009.671159	-86.88
2038.801761	-93.57
2068.354617	-91.74
2098.335847	-86.48
2128.751662	-85.88
2159.608360	-88.50
2190.912333	-90.19
2222.670063	-92.18
2254.888128	-92.30
2287.573200	-90.62
2320.732050	-86.80
2354.371544	-88.76
2388.498649	-87.13
2423.120434	-90.46
2458.244069	-93.89
2493.876828	-99.62
2530.026092	-98.95
2566.699346	-101.73
2603.904187	-106.20
2641.648320	-102.12
2679.939562	-101.60
2718.785844	-107.57
2758.195211	-95.60
2798.175824	-95.11
2838.735965	-95.20
2879.884033	-93.94
2921.628551	-87.74
2963.978165	-88.31
3006.941645	-89.03
3050.527890	-89.68
3094.745927	-91.88
3139.604913	-98.25
3185.114139	-96.12
3231.283032	-90.21
3278.121151	-95.08
3325.638200	-94.77
3373.844017	-92.97
3422.748588	-96.31
3472.362041	-93.07
3522.694651	-92.85
3573.756843	-98.83
3625.559192	-100.57
3678.112427	-101.97
3731.427432	-102.04
3785.515249	-101.94
3840.387080	-106.84
3896.054290	-100.66
3952.528408	-99.19
4009.821129	-102.03
4067.944321	-102.35
4126.910020	-98.75
4186.730440	-96.45
4247.417969	-100.52
4308.985176	-100.51
4371.444813	-99.59
4434.809815	-99.72
4499.093306	-102.75
4564.308599	-102.70
4630.469202	-105.06
4697.588817	-100.47
4765.681344	-101.01
4834.760887	-101.60
4904.841752	-101.14
4975.938453	-101.91
5048.065717	-101.38
5121.238480	-103.95
5195.471897	-97.65
5270.781343	-100.70
5347.182415	-110.19
5424.690937	-110.78
5503.322961	-111.10
5583.094772	-108.59
5664.022893	-110.89
5746.124083	-116.91
5829.415347	-110.67
5913.913936	-112.90
5999.637349	-117.40
6086.603340	-111.81
6174.829922	-113.68
6264.335367	-118.85
6355.138211	-118.42
6447.257262	-112.52
6540.711597	-111.03
6635.520573	-111.21
6731.703824	-108.74
6829.281272	-110.85
6928.273125	-115.31
7028.699885	-112.14
7130.582353	-111.41
7233.941627	-112.41
7338.799116	-114.19
7445.176537	-114.83
7553.095920	-118.24
7662.579617	-115.96
7773.650302	-116.63
7886.330981	-114.32
8000.644989	-112.65
8116.616003	-115.04
8234.268041	-117.14
8353.625470	-114.62
8474.713009	-115.64
8597.555737	-112.99
8722.179097	-111.64
8848.608897	-110.20
8976.871324	-118.84
9106.992942	-120.21
9239.000700	-118.15
9372.921937	-120.43
9508.784391	-122.03
9646.616199	-122.58
9786.445908	-122.60
9928.302478	-122.48
10072.215288	-122.38
10218.214144	-123.33
10366.329284	-122.84
10516.591384	-122.30
10669.031565	-122.49
10823.681397	-122.55
10980.572911	-122.85
11139.738600	-123.06
11301.211429	-122.61
11465.024840	-122.22
11631.212760	-122.85
11799.809609	-122.67
11970.850305	-122.74
12144.370271	-122.33
12320.405445	-122.90
12498.992285	-122.80
12680.167779	-122.85
12863.969449	-122.71
13050.435363	-122.87
13239.604139	-123.06
13431.514956	-122.74
13626.207560	-122.63
13823.722274	-123.07
14024.100004	-122.97
14227.382252	-123.15
14433.611118	-122.62
14642.829314	-123.10
