	Heli-No		
Frequency (Hz)	Level (dB)
1066.903156	-72.98
1082.368140	-73.49
1098.057291	-74.16
1113.973860	-72.95
1130.121143	-72.71
1146.502484	-72.95
1163.121276	-75.13
1179.980961	-75.24
1197.085030	-76.72
1214.437027	-76.02
1232.040544	-76.81
1249.899229	-76.68
1268.016778	-77.19
1286.396945	-78.58
1305.043536	-78.00
1323.960414	-79.71
1343.151496	-78.05
1362.620756	-79.26
1382.372227	-78.80
1402.410000	-81.13
1422.738225	-78.92
1443.361112	-81.32
1464.282931	-80.14
1485.508017	-81.01
1507.040765	-78.85
1528.885634	-78.42
1551.047150	-78.88
1573.529901	-79.61
1596.338544	-79.31
1619.477804	-79.58
1642.952471	-81.34
1666.767409	-80.74
1690.927550	-80.56
1715.437896	-82.98
1740.303526	-84.76
1765.529587	-82.23
1791.121306	-82.76
1817.083982	-81.54
1843.422992	-83.00
1870.143792	-80.63
1897.251916	-54.01
1924.752977	-80.71
1952.652672	-82.35
1980.956779	-80.92
2009.671159	-83.19
2038.801761	-83.57
2068.354617	-83.12
2098.335847	-81.93
2128.751662	-82.67
2159.608360	-82.54
2190.912333	-82.71
2222.670063	-81.68
2254.888128	-82.59
2287.573200	-81.51
2320.732050	-84.46
2354.371544	-82.89
2388.498649	-82.08
2423.120434	-80.97
2458.244069	-79.70
2493.876828	-80.73
2530.026092	-80.91
2566.699346	-80.71
2603.904187	-81.20
2641.648320	-81.42
2679.939562	-82.15
2718.785844	-81.55
2758.195211	-81.79
2798.175824	-82.95
2838.735965	-81.32
2879.884033	-81.38
2921.628551	-82.48
2963.978165	-80.60
3006.941645	-81.22
3050.527890	-80.56
3094.745927	-78.73
3139.604913	-80.04
3185.114139	-80.93
3231.283032	-79.71
3278.121151	-78.66
3325.638200	-79.36
3373.844017	-80.38
3422.748588	-78.53
3472.362041	-66.08
3522.694651	-48.05
3573.756843	-78.20
3625.559192	-78.57
3678.112427	-77.58
3731.427432	-77.32
3785.515249	-77.26
3840.387080	-78.22
3896.054290	-80.52
3952.528408	-79.36
4009.821129	-79.34
4067.944321	-81.08
4126.910020	-81.25
4186.730440	-81.63
4247.417969	-81.49
4308.985176	-80.96
4371.444813	-82.15
4434.809815	-82.61
4499.093306	-56.03
4564.308599	-83.96
4630.469202	-84.01
4697.588817	-85.02
4765.681344	-85.64
4834.760887	-84.94
4904.841752	-86.08
4975.938453	-88.46
5048.065717	-87.20
5121.238480	-86.86
5195.471897	-87.70
5270.781343	-85.97
5347.182415	-86.61
5424.690937	-87.31
5503.322961	-87.93
5583.094772	-89.72
5664.022893	-89.87
5746.124083	-91.22
5829.415347	-90.83
5913.913936	-91.61
5999.637349	-92.87
6086.603340	-93.23
6174.829922	-94.10
6264.335367	-93.36
6355.138211	-94.16
6447.257262	-92.70
6540.711597	-92.57
6635.520573	-93.76
6731.703824	-94.83
6829.281272	-96.86
6928.273125	-98.67
7028.699885	-98.53
7130.582353	-99.66
7233.941627	-100.50
7338.799116	-99.80
7445.176537	-99.46
7553.095920	-100.30
7662.579617	-100.62
7773.650302	-99.72
7886.330981	-99.81
8000.644989	-101.57
8116.616003	-100.84
8234.268041	-102.05
8353.625470	-103.28
8474.713009	-104.01
8597.555737	-105.07
8722.179097	-107.08
8848.608897	-107.33
8976.871324	-109.92
9106.992942	-108.84
9239.000700	-111.06
9372.921937	-111.08
9508.784391	-109.44
9646.616199	-109.11
9786.445908	-111.91
9928.302478	-112.44
10072.215288	-113.54
10218.214144	-114.79
10366.329284	-113.86
10516.591384	-114.15
10669.031565	-113.89
10823.681397	-114.69
10980.572911	-115.00
11139.738600	-115.48
11301.211429	-115.88
11465.024840	-116.34
11631.212760	-115.63
11799.809609	-112.63
11970.850305	-111.51
12144.370271	-111.60
12320.405445	-111.11
12498.992285	-111.39
12680.167779	-111.92
12863.969449	-111.36
13050.435363	-112.26
13239.604139	-113.25
13431.514956	-113.85
13626.207560	-114.91
13823.722274	-115.46
14024.100004	-113.52
14227.382252	-112.87
14433.611118	-108.95
14642.829314	-108.66
14855.080172	-112.87
15070.407650	-114.26
15288.856344	-119.13
15510.471498	-119.41
15735.299010	-119.49
15963.385443	-119.79
16194.778036	-119.72
16429.524714	-119.87
16667.674093	-119.76
16909.275497	-120.50
17154.378963	-119.77
17403.035256	-119.90
17655.295873	-119.64
17911.213060	-120.00
18170.839820	-119.98
18434.229924	-120.74
18701.437922	-120.40
18972.519156	-120.66
19247.529769	-120.26
19526.526718	-120.89
19809.567786	-120.62
20096.711592	-121.02
20388.017608	-120.91
20683.546166	-121.46
20983.358471	-121.20
21287.516618	-121.20
21596.083601	-121.31
21909.123326	-121.34
22226.700627	-121.18
