	Pamir-S		
Frequency (Hz)	Level (dB)
1051.659138	-129.80
1066.903156	-131.65
1082.368140	-130.27
1098.057291	-129.66
1113.973860	-128.93
1130.121143	-131.70
1146.502484	-129.55
1163.121276	-131.71
1179.980961	-130.71
1197.085030	-129.19
1214.437027	-129.33
1232.040544	-130.56
1249.899229	-129.76
1268.016778	-130.40
1286.396945	-130.22
1305.043536	-129.34
1323.960414	-129.73
1343.151496	-128.97
1362.620756	-130.65
1382.372227	-129.78
1402.410000	-128.30
1422.738225	-130.50
1443.361112	-131.16
1464.282931	-129.58
1485.508017	-130.11
1507.040765	-128.80
1528.885634	-129.59
1551.047150	-132.55
1573.529901	-130.54
1596.338544	-129.50
1619.477804	-130.15
1642.952471	-129.23
1666.767409	-130.38
1690.927550	-129.15
1715.437896	-129.83
1740.303526	-128.46
1765.529587	-130.35
1791.121306	-130.05
1817.083982	-128.81
1843.422992	-129.25
1870.143792	-127.44
1897.251916	-128.82
1924.752977	-128.05
1952.652672	-128.02
1980.956779	-127.84
2009.671159	-128.64
2038.801761	-130.47
2068.354617	-129.05
2098.335847	-128.41
2128.751662	-129.96
2159.608360	-129.06
2190.912333	-127.97
2222.670063	-127.96
2254.888128	-128.32
2287.573200	-128.67
2320.732050	-127.09
2354.371544	-126.62
2388.498649	-128.60
2423.120434	-128.30
2458.244069	-128.87
2493.876828	-127.76
2530.026092	-128.69
2566.699346	-126.65
2603.904187	-127.15
2641.648320	-128.02
2679.939562	-128.04
2718.785844	-126.28
2758.195211	-126.77
2798.175824	-127.51
2838.735965	-127.07
2879.884033	-126.76
2921.628551	-127.94
2963.978165	-126.45
3006.941645	-127.54
3050.527890	-127.36
3094.745927	-125.82
3139.604913	-126.60
3185.114139	-127.73
3231.283032	-126.24
3278.121151	-127.17
3325.638200	-126.15
3373.844017	-127.70
3422.748588	-127.01
3472.362041	-125.65
3522.694651	-125.43
3573.756843	-126.91
3625.559192	-125.37
3678.112427	-125.84
3731.427432	-126.28
3785.515249	-125.93
3840.387080	-127.45
3896.054290	-125.09
3952.528408	-125.78
4009.821129	-125.94
4067.944321	-125.08
4126.910020	-125.43
4186.730440	-125.25
4247.417969	-124.99
4308.985176	-125.14
4371.444813	-125.02
4434.809815	-124.78
4499.093306	-124.72
4564.308599	-124.87
4630.469202	-125.07
4697.588817	-124.64
4765.681344	-125.21
4834.760887	-125.04
4904.841752	-124.79
4975.938453	-124.11
5048.065717	-123.78
5121.238480	-124.06
5195.471897	-123.86
5270.781343	-124.38
5347.182415	-124.04
5424.690937	-124.24
5503.322961	-123.78
5583.094772	-123.04
5664.022893	-123.77
5746.124083	-123.61
5829.415347	-123.68
5913.913936	-123.34
5999.637349	-123.17
6086.603340	-124.19
6174.829922	-122.83
6264.335367	-123.36
6355.138211	-123.06
6447.257262	-122.38
6540.711597	-122.59
6635.520573	-122.36
6731.703824	-122.63
6829.281272	-123.08
6928.273125	-123.67
7028.699885	-123.30
7130.582353	-122.91
7233.941627	-122.89
7338.799116	-122.75
7445.176537	-122.91
7553.095920	-122.48
7662.579617	-122.73
7773.650302	-122.48
7886.330981	-123.24
8000.644989	-123.19
8116.616003	-122.70
8234.268041	-122.89
8353.625470	-122.86
8474.713009	-122.96
8597.555737	-123.43
8722.179097	-122.88
8848.608897	-123.02
8976.871324	-123.05
9106.992942	-122.55
9239.000700	-123.02
9372.921937	-122.15
9508.784391	-122.72
9646.616199	-122.75
9786.445908	-123.56
9928.302478	-122.87
10072.215288	-122.87
10218.214144	-123.31
10366.329284	-122.95
10516.591384	-123.95
10669.031565	-123.10
10823.681397	-122.60
10980.572911	-123.29
11139.738600	-122.79
11301.211429	-123.25
11465.024840	-123.26
11631.212760	-122.50
11799.809609	-123.43
11970.850305	-123.32
12144.370271	-123.98
12320.405445	-122.80
12498.992285	-122.41
12680.167779	-122.96
12863.969449	-122.49
13050.435363	-122.84
13239.604139	-123.14
13431.514956	-123.20
13626.207560	-123.01
13823.722274	-122.77
14024.100004	-123.41
14227.382252	-122.93
14433.611118	-122.87
14642.829314	-122.66
14855.080172	-122.63
15070.407650	-122.85
15288.856344	-122.85
15510.471498	-123.24
15735.299010	-123.09
15963.385443	-122.72
16194.778036	-123.30
16429.524714	-123.36
16667.674093	-121.90
16909.275497	-122.86
17154.378963	-122.43
17403.035256	-122.78
17655.295873	-122.12
17911.213060	-122.89
18170.839820	-122.51
18434.229924	-122.31
18701.437922	-122.40
18972.519156	-122.56
19247.529769	-122.70
19526.526718	-122.03
19809.567786	-122.04
20096.711592	-122.04
20388.017608	-122.22
20683.546166	-121.79
20983.358471	-122.10
21287.516618	-122.10
21596.083601	-121.78
21909.123326	-121.84
22226.700627	-121.39
