	Bang-BoseOff		
Frequency (Hz)	Level (dB)
1051.659138	-64.77
1066.903156	-66.38
1082.368140	-65.40
1098.057291	-67.09
1113.973860	-69.39
1130.121143	-67.52
1146.502484	-66.64
1163.121276	-68.45
1179.980961	-73.43
1197.085030	-69.85
1214.437027	-71.52
1232.040544	-73.08
1249.899229	-68.77
1268.016778	-69.32
1286.396945	-72.19
1305.043536	-71.48
1323.960414	-76.39
1343.151496	-76.04
1362.620756	-77.35
1382.372227	-80.69
1402.410000	-80.60
1422.738225	-79.85
1443.361112	-80.90
1464.282931	-83.63
1485.508017	-86.68
1507.040765	-84.14
1528.885634	-83.47
1551.047150	-82.66
1573.529901	-82.45
1596.338544	-82.66
1619.477804	-79.70
1642.952471	-82.81
1666.767409	-80.07
1690.927550	-85.36
1715.437896	-91.27
1740.303526	-89.52
1765.529587	-82.17
1791.121306	-81.24
1817.083982	-78.25
1843.422992	-76.73
1870.143792	-76.41
1897.251916	-77.12
1924.752977	-73.59
1952.652672	-74.40
1980.956779	-71.83
2009.671159	-74.57
2038.801761	-74.94
2068.354617	-75.90
2098.335847	-79.69
2128.751662	-80.82
2159.608360	-85.21
2190.912333	-88.11
2222.670063	-82.26
2254.888128	-76.92
2287.573200	-76.03
2320.732050	-76.02
2354.371544	-79.18
2388.498649	-79.45
2423.120434	-86.19
2458.244069	-82.48
2493.876828	-79.92
2530.026092	-76.23
2566.699346	-77.21
2603.904187	-81.42
2641.648320	-84.53
2679.939562	-86.57
2718.785844	-88.50
2758.195211	-84.35
2798.175824	-86.51
2838.735965	-89.34
2879.884033	-91.76
2921.628551	-84.90
2963.978165	-84.12
3006.941645	-86.34
3050.527890	-88.95
3094.745927	-94.20
3139.604913	-101.06
3185.114139	-97.67
3231.283032	-89.70
3278.121151	-89.80
3325.638200	-87.17
3373.844017	-90.30
3422.748588	-95.19
3472.362041	-95.99
3522.694651	-97.53
3573.756843	-105.43
3625.559192	-99.24
3678.112427	-94.82
3731.427432	-91.79
3785.515249	-88.21
3840.387080	-90.20
3896.054290	-93.55
3952.528408	-100.55
4009.821129	-96.34
4067.944321	-94.55
4126.910020	-101.75
4186.730440	-101.81
4247.417969	-98.25
4308.985176	-97.03
4371.444813	-100.33
4434.809815	-102.77
4499.093306	-101.27
4564.308599	-100.07
4630.469202	-100.79
4697.588817	-99.51
4765.681344	-102.12
4834.760887	-98.91
4904.841752	-100.93
4975.938453	-100.43
5048.065717	-97.18
5121.238480	-94.38
5195.471897	-93.49
5270.781343	-95.50
5347.182415	-95.18
5424.690937	-93.61
5503.322961	-96.50
5583.094772	-99.53
5664.022893	-102.60
5746.124083	-108.71
5829.415347	-106.88
5913.913936	-103.08
5999.637349	-101.50
6086.603340	-99.29
6174.829922	-100.89
6264.335367	-103.29
6355.138211	-100.22
6447.257262	-98.95
6540.711597	-97.85
6635.520573	-97.88
6731.703824	-98.89
6829.281272	-102.55
6928.273125	-105.67
7028.699885	-99.22
7130.582353	-100.36
7233.941627	-104.46
7338.799116	-107.78
7445.176537	-107.33
7553.095920	-101.68
7662.579617	-101.42
7773.650302	-104.76
7886.330981	-107.93
8000.644989	-111.53
8116.616003	-111.19
8234.268041	-113.04
8353.625470	-110.49
8474.713009	-110.41
8597.555737	-109.81
8722.179097	-109.97
8848.608897	-106.87
8976.871324	-113.06
9106.992942	-108.84
9239.000700	-111.41
9372.921937	-116.60
9508.784391	-111.29
9646.616199	-111.99
9786.445908	-112.77
9928.302478	-111.61
10072.215288	-114.38
10218.214144	-113.68
10366.329284	-113.89
10516.591384	-114.98
10669.031565	-113.15
10823.681397	-112.75
10980.572911	-114.26
11139.738600	-118.41
11301.211429	-118.13
11465.024840	-118.05
11631.212760	-118.77
11799.809609	-118.41
11970.850305	-120.31
12144.370271	-119.83
12320.405445	-115.02
12498.992285	-113.42
12680.167779	-112.80
12863.969449	-114.18
13050.435363	-117.30
13239.604139	-121.36
13431.514956	-120.78
13626.207560	-122.04
13823.722274	-121.91
14024.100004	-121.72
14227.382252	-121.64
14433.611118	-121.63
14642.829314	-121.48
14855.080172	-122.20
15070.407650	-122.61
15288.856344	-123.00
15510.471498	-122.70
15735.299010	-122.08
15963.385443	-122.40
16194.778036	-122.47
16429.524714	-122.17
16667.674093	-122.12
16909.275497	-122.10
17154.378963	-121.66
17403.035256	-122.19
17655.295873	-122.81
17911.213060	-122.11
18170.839820	-122.15
18434.229924	-122.19
18701.437922	-122.17
18972.519156	-122.04
19247.529769	-122.40
19526.526718	-121.76
19809.567786	-122.10
20096.711592	-121.94
20388.017608	-121.81
20683.546166	-121.56
20983.358471	-121.65
21287.516618	-121.71
21596.083601	-121.50
21909.123326	-121.49
22226.700627	-121.48
