	Heli-SonyInEar-On		
Frequency (Hz)	Level (dB)
1051.659138	-71.34
1066.903156	-69.89
1082.368140	-71.13
1098.057291	-71.76
1113.973860	-73.36
1130.121143	-73.45
1146.502484	-72.99
1163.121276	-75.85
1179.980961	-75.16
1197.085030	-75.39
1214.437027	-76.09
1232.040544	-77.01
1249.899229	-77.32
1268.016778	-76.62
1286.396945	-78.37
1305.043536	-76.13
1323.960414	-75.53
1343.151496	-76.55
1362.620756	-76.77
1382.372227	-75.65
1402.410000	-78.97
1422.738225	-79.68
1443.361112	-79.36
1464.282931	-79.14
1485.508017	-78.43
1507.040765	-77.62
1528.885634	-77.36
1551.047150	-77.88
1573.529901	-78.20
1596.338544	-79.83
1619.477804	-80.67
1642.952471	-80.78
1666.767409	-81.30
1690.927550	-80.73
1715.437896	-82.28
1740.303526	-84.81
1765.529587	-81.65
1791.121306	-79.83
1817.083982	-77.92
1843.422992	-79.03
1870.143792	-79.94
1897.251916	-57.42
1924.752977	-82.08
1952.652672	-81.05
1980.956779	-81.93
2009.671159	-81.21
2038.801761	-81.55
2068.354617	-83.64
2098.335847	-83.38
2128.751662	-82.22
2159.608360	-81.53
2190.912333	-80.88
2222.670063	-78.72
2254.888128	-78.93
2287.573200	-78.67
2320.732050	-78.50
2354.371544	-77.84
2388.498649	-77.98
2423.120434	-78.87
2458.244069	-78.11
2493.876828	-76.13
2530.026092	-76.18
2566.699346	-75.55
2603.904187	-74.37
2641.648320	-75.70
2679.939562	-74.88
2718.785844	-72.79
2758.195211	-73.70
2798.175824	-75.00
2838.735965	-73.66
2879.884033	-75.20
2921.628551	-75.54
2963.978165	-76.33
3006.941645	-76.42
3050.527890	-77.39
3094.745927	-75.51
3139.604913	-75.50
3185.114139	-76.35
3231.283032	-75.36
3278.121151	-75.66
3325.638200	-75.10
3373.844017	-76.52
3422.748588	-76.88
3472.362041	-66.20
3522.694651	-48.28
3573.756843	-76.58
3625.559192	-74.59
3678.112427	-75.67
3731.427432	-73.41
3785.515249	-73.19
3840.387080	-76.23
3896.054290	-76.32
3952.528408	-75.05
4009.821129	-77.91
4067.944321	-78.09
4126.910020	-77.62
4186.730440	-77.73
