	Bang-SennOff		
Frequency (Hz)	Level (dB)
1051.659138	-48.99
1066.903156	-49.70
1082.368140	-49.10
1098.057291	-49.90
1113.973860	-48.72
1130.121143	-52.67
1146.502484	-54.34
1163.121276	-56.17
1179.980961	-54.50
1197.085030	-56.94
1214.437027	-57.52
1232.040544	-61.47
1249.899229	-61.74
1268.016778	-63.72
1286.396945	-66.33
1305.043536	-67.97
1323.960414	-72.74
1343.151496	-72.88
1362.620756	-65.85
1382.372227	-66.48
1402.410000	-66.72
1422.738225	-66.03
1443.361112	-65.78
1464.282931	-64.88
1485.508017	-64.96
1507.040765	-65.02
1528.885634	-65.39
1551.047150	-70.71
1573.529901	-70.98
1596.338544	-72.50
1619.477804	-70.90
1642.952471	-72.59
1666.767409	-70.64
1690.927550	-69.20
1715.437896	-69.43
1740.303526	-71.47
1765.529587	-71.61
1791.121306	-73.89
1817.083982	-76.66
1843.422992	-80.81
1870.143792	-77.81
1897.251916	-76.83
1924.752977	-75.61
1952.652672	-78.41
1980.956779	-77.64
2009.671159	-81.35
2038.801761	-85.56
2068.354617	-80.29
2098.335847	-76.73
2128.751662	-76.79
2159.608360	-80.00
2190.912333	-84.87
2222.670063	-88.88
2254.888128	-81.00
2287.573200	-78.62
2320.732050	-76.56
2354.371544	-79.88
2388.498649	-80.68
2423.120434	-85.04
2458.244069	-84.60
2493.876828	-81.83
2530.026092	-77.43
2566.699346	-76.94
2603.904187	-80.28
2641.648320	-82.28
2679.939562	-83.49
2718.785844	-85.21
2758.195211	-87.05
2798.175824	-88.11
2838.735965	-87.35
2879.884033	-88.73
2921.628551	-90.87
2963.978165	-90.02
3006.941645	-91.62
3050.527890	-94.10
3094.745927	-91.28
3139.604913	-90.50
3185.114139	-89.48
3231.283032	-87.13
3278.121151	-87.14
3325.638200	-88.51
3373.844017	-91.73
3422.748588	-93.42
3472.362041	-96.40
3522.694651	-94.51
3573.756843	-96.66
3625.559192	-100.73
3678.112427	-99.60
3731.427432	-103.59
3785.515249	-102.01
3840.387080	-98.17
3896.054290	-96.84
3952.528408	-101.61
4009.821129	-102.25
4067.944321	-94.92
4126.910020	-97.36
4186.730440	-94.11
4247.417969	-93.23
4308.985176	-93.35
4371.444813	-94.04
4434.809815	-100.48
4499.093306	-95.40
4564.308599	-96.72
4630.469202	-97.71
4697.588817	-91.97
4765.681344	-90.81
4834.760887	-90.49
4904.841752	-91.73
4975.938453	-92.77
5048.065717	-89.41
5121.238480	-93.06
5195.471897	-94.71
5270.781343	-94.46
5347.182415	-91.91
5424.690937	-91.51
5503.322961	-90.85
5583.094772	-95.35
5664.022893	-89.33
5746.124083	-91.35
5829.415347	-88.04
5913.913936	-87.80
5999.637349	-90.48
6086.603340	-91.07
6174.829922	-93.10
6264.335367	-85.47
6355.138211	-86.96
6447.257262	-89.93
6540.711597	-90.31
6635.520573	-89.56
6731.703824	-89.01
6829.281272	-90.38
6928.273125	-94.06
7028.699885	-93.79
7130.582353	-94.60
7233.941627	-93.64
7338.799116	-93.04
7445.176537	-101.03
7553.095920	-98.01
7662.579617	-98.37
7773.650302	-103.25
7886.330981	-103.37
8000.644989	-101.66
8116.616003	-107.47
8234.268041	-101.24
8353.625470	-100.21
8474.713009	-102.68
8597.555737	-102.39
8722.179097	-100.95
8848.608897	-103.24
8976.871324	-101.63
9106.992942	-101.07
9239.000700	-100.30
9372.921937	-103.61
9508.784391	-109.72
9646.616199	-110.78
9786.445908	-107.97
9928.302478	-107.11
10072.215288	-106.11
10218.214144	-109.57
10366.329284	-115.78
10516.591384	-118.36
10669.031565	-117.99
10823.681397	-119.07
10980.572911	-119.55
11139.738600	-122.55
11301.211429	-122.13
11465.024840	-120.49
11631.212760	-119.16
