	Pamir-H		
Frequency (Hz)	Level (dB)
1051.659138	-95.34
1066.903156	-95.97
1082.368140	-95.90
1098.057291	-95.72
1113.973860	-97.07
1130.121143	-96.30
1146.502484	-96.50
1163.121276	-97.93
1179.980961	-99.66
1197.085030	-100.46
1214.437027	-101.02
1232.040544	-101.95
1249.899229	-101.54
1268.016778	-101.40
1286.396945	-102.39
1305.043536	-102.39
1323.960414	-103.03
1343.151496	-104.39
1362.620756	-104.72
1382.372227	-104.61
1402.410000	-104.14
1422.738225	-105.52
1443.361112	-105.56
1464.282931	-104.25
1485.508017	-104.72
1507.040765	-104.54
1528.885634	-105.76
1551.047150	-105.40
1573.529901	-106.26
1596.338544	-106.24
1619.477804	-107.13
1642.952471	-108.46
1666.767409	-108.52
1690.927550	-110.00
1715.437896	-109.30
1740.303526	-109.44
1765.529587	-110.15
1791.121306	-109.78
1817.083982	-109.98
1843.422992	-109.89
1870.143792	-108.98
1897.251916	-79.38
1924.752977	-109.19
1952.652672	-108.45
1980.956779	-108.46
2009.671159	-108.93
2038.801761	-110.78
2068.354617	-109.74
2098.335847	-109.97
2128.751662	-110.79
2159.608360	-110.58
2190.912333	-112.24
2222.670063	-114.16
2254.888128	-113.98
2287.573200	-113.14
2320.732050	-113.96
2354.371544	-113.44
2388.498649	-114.08
2423.120434	-114.06
2458.244069	-114.60
2493.876828	-114.48
2530.026092	-115.12
2566.699346	-115.20
2603.904187	-115.22
2641.648320	-116.26
2679.939562	-116.18
2718.785844	-114.95
2758.195211	-115.84
2798.175824	-116.53
2838.735965	-116.60
2879.884033	-115.99
2921.628551	-117.18
2963.978165	-117.33
3006.941645	-116.81
3050.527890	-116.07
3094.745927	-115.41
3139.604913	-115.16
3185.114139	-114.77
3231.283032	-115.65
3278.121151	-116.94
3325.638200	-116.28
3373.844017	-116.69
3422.748588	-116.40
3472.362041	-105.44
3522.694651	-87.52
3573.756843	-116.69
3625.559192	-118.81
3678.112427	-117.44
3731.427432	-116.25
3785.515249	-115.72
3840.387080	-117.56
3896.054290	-116.97
3952.528408	-116.33
4009.821129	-117.64
4067.944321	-118.37
4126.910020	-116.95
4186.730440	-115.68
4247.417969	-115.78
4308.985176	-116.95
4371.444813	-116.55
4434.809815	-114.97
4499.093306	-91.37
4564.308599	-116.17
4630.469202	-115.66
4697.588817	-118.07
4765.681344	-117.26
4834.760887	-118.13
4904.841752	-116.75
4975.938453	-117.88
5048.065717	-116.89
5121.238480	-117.00
5195.471897	-117.22
5270.781343	-118.34
5347.182415	-118.38
