	Silence-SonyInEar-On		
Frequency (Hz)	Level (dB)
1051.659138	-94.25
1066.903156	-94.70
1082.368140	-92.41
1098.057291	-93.05
1113.973860	-95.79
1130.121143	-96.76
1146.502484	-98.08
1163.121276	-100.54
1179.980961	-101.90
1197.085030	-95.70
1214.437027	-93.99
1232.040544	-93.52
1249.899229	-89.49
1268.016778	-89.85
1286.396945	-92.29
1305.043536	-90.63
1323.960414	-95.27
1343.151496	-95.10
1362.620756	-95.38
1382.372227	-98.14
1402.410000	-99.55
1422.738225	-102.09
1443.361112	-109.52
1464.282931	-118.94
1485.508017	-117.08
1507.040765	-112.62
1528.885634	-108.89
1551.047150	-106.66
1573.529901	-103.57
1596.338544	-102.97
1619.477804	-99.37
1642.952471	-102.06
1666.767409	-100.11
1690.927550	-104.02
1715.437896	-106.36
1740.303526	-110.87
1765.529587	-112.34
1791.121306	-111.32
1817.083982	-107.82
1843.422992	-105.50
1870.143792	-104.50
1897.251916	-105.35
1924.752977	-101.13
1952.652672	-103.37
1980.956779	-103.72
2009.671159	-106.62
2038.801761	-107.43
2068.354617	-111.08
2098.335847	-113.82
2128.751662	-113.43
2159.608360	-112.05
2190.912333	-107.46
2222.670063	-109.05
2254.888128	-110.59
2287.573200	-110.74
2320.732050	-102.38
2354.371544	-100.17
2388.498649	-97.53
2423.120434	-96.81
2458.244069	-95.48
2493.876828	-96.06
2530.026092	-93.63
2566.699346	-94.10
2603.904187	-96.15
2641.648320	-97.92
2679.939562	-100.95
2718.785844	-102.52
2758.195211	-104.99
2798.175824	-106.02
2838.735965	-104.61
2879.884033	-103.87
2921.628551	-102.12
2963.978165	-102.08
3006.941645	-101.50
3050.527890	-100.26
3094.745927	-101.56
3139.604913	-100.05
3185.114139	-98.47
3231.283032	-96.19
3278.121151	-98.20
3325.638200	-104.72
3373.844017	-99.51
3422.748588	-97.57
3472.362041	-97.81
3522.694651	-98.00
3573.756843	-98.17
3625.559192	-99.52
3678.112427	-96.97
3731.427432	-96.48
3785.515249	-93.97
3840.387080	-98.40
3896.054290	-101.70
3952.528408	-100.46
4009.821129	-100.72
4067.944321	-98.59
4126.910020	-103.00
4186.730440	-102.60
4247.417969	-103.83
4308.985176	-107.92
4371.444813	-106.71
4434.809815	-106.32
4499.093306	-107.23
4564.308599	-107.07
4630.469202	-107.06
4697.588817	-105.38
4765.681344	-107.45
4834.760887	-108.98
4904.841752	-107.09
4975.938453	-106.88
5048.065717	-105.26
5121.238480	-105.28
5195.471897	-107.61
5270.781343	-109.27
5347.182415	-109.19
5424.690937	-109.26
5503.322961	-110.05
5583.094772	-110.07
5664.022893	-109.70
5746.124083	-110.25
5829.415347	-111.09
5913.913936	-109.57
5999.637349	-108.86
6086.603340	-108.20
6174.829922	-108.34
6264.335367	-110.06
6355.138211	-108.80
6447.257262	-108.86
6540.711597	-109.20
6635.520573	-110.24
6731.703824	-110.12
6829.281272	-110.23
6928.273125	-111.54
7028.699885	-110.34
7130.582353	-110.14
7233.941627	-111.45
7338.799116	-112.30
7445.176537	-111.69
7553.095920	-111.01
7662.579617	-111.25
7773.650302	-111.69
7886.330981	-111.65
8000.644989	-111.46
8116.616003	-111.39
8234.268041	-110.62
8353.625470	-110.65
8474.713009	-111.17
8597.555737	-110.89
8722.179097	-111.56
8848.608897	-111.60
8976.871324	-112.13
9106.992942	-112.05
9239.000700	-112.58
9372.921937	-112.75
9508.784391	-112.99
9646.616199	-113.26
9786.445908	-113.38
9928.302478	-112.62
10072.215288	-114.04
10218.214144	-113.61
10366.329284	-113.12
10516.591384	-113.49
10669.031565	-115.13
10823.681397	-115.02
10980.572911	-113.44
11139.738600	-113.95
11301.211429	-115.19
11465.024840	-116.69
11631.212760	-118.07
11799.809609	-118.55
11970.850305	-119.32
12144.370271	-119.38
12320.405445	-119.42
12498.992285	-119.09
12680.167779	-119.52
12863.969449	-119.49
13050.435363	-119.46
13239.604139	-119.58
13431.514956	-120.54
13626.207560	-120.56
13823.722274	-120.14
14024.100004	-120.98
14227.382252	-120.70
14433.611118	-121.25
14642.829314	-121.77
14855.080172	-121.36
15070.407650	-120.96
15288.856344	-121.22
15510.471498	-122.04
15735.299010	-122.26
15963.385443	-122.13
16194.778036	-121.70
16429.524714	-121.83
16667.674093	-122.09
16909.275497	-121.88
17154.378963	-122.16
17403.035256	-121.72
17655.295873	-121.86
17911.213060	-121.68
18170.839820	-121.85
18434.229924	-121.45
18701.437922	-121.23
18972.519156	-121.33
19247.529769	-121.59
19526.526718	-121.41
19809.567786	-121.91
20096.711592	-121.78
20388.017608	-122.14
20683.546166	-121.84
20983.358471	-121.63
21287.516618	-121.92
21596.083601	-121.60
21909.123326	-121.77
22226.700627	-121.26
