	Silence-BoseOn		
Frequency (Hz)	Level (dB)
1051.659138	-108.50
1066.903156	-108.85
1082.368140	-107.60
1098.057291	-110.68
1113.973860	-112.57
1130.121143	-111.36
1146.502484	-109.32
1163.121276	-108.52
1179.980961	-110.40
1197.085030	-107.19
1214.437027	-107.26
1232.040544	-109.76
1249.899229	-109.02
1268.016778	-110.20
1286.396945	-112.72
1305.043536	-110.04
1323.960414	-112.68
1343.151496	-112.57
1362.620756	-112.07
1382.372227	-113.68
1402.410000	-112.96
1422.738225	-112.47
1443.361112	-114.57
1464.282931	-117.87
1485.508017	-121.33
1507.040765	-119.89
1528.885634	-119.97
1551.047150	-121.07
1573.529901	-121.19
1596.338544	-121.98
1619.477804	-121.45
1642.952471	-121.61
1666.767409	-124.51
1690.927550	-121.89
1715.437896	-119.22
1740.303526	-118.53
1765.529587	-118.50
1791.121306	-119.69
1817.083982	-121.39
1843.422992	-124.02
1870.143792	-124.56
1897.251916	-123.07
1924.752977	-120.62
1952.652672	-123.03
1980.956779	-125.47
2009.671159	-123.13
2038.801761	-119.15
2068.354617	-118.68
2098.335847	-117.94
2128.751662	-116.85
2159.608360	-119.91
2190.912333	-117.38
2222.670063	-116.01
2254.888128	-113.49
2287.573200	-112.40
2320.732050	-111.15
2354.371544	-111.70
2388.498649	-110.27
2423.120434	-111.21
2458.244069	-113.39
2493.876828	-116.83
2530.026092	-115.63
2566.699346	-115.79
2603.904187	-116.15
2641.648320	-116.50
2679.939562	-116.05
2718.785844	-114.58
2758.195211	-116.79
2798.175824	-119.66
2838.735965	-119.51
2879.884033	-120.17
2921.628551	-118.90
2963.978165	-118.96
3006.941645	-118.82
3050.527890	-119.16
3094.745927	-120.33
3139.604913	-119.13
3185.114139	-119.80
3231.283032	-120.55
3278.121151	-118.82
3325.638200	-120.71
3373.844017	-120.83
3422.748588	-120.73
3472.362041	-120.67
3522.694651	-120.74
3573.756843	-120.83
3625.559192	-121.13
3678.112427	-119.01
3731.427432	-120.24
3785.515249	-119.56
3840.387080	-118.47
3896.054290	-118.78
3952.528408	-118.67
4009.821129	-117.97
4067.944321	-117.40
4126.910020	-118.68
4186.730440	-117.87
4247.417969	-118.22
4308.985176	-118.07
4371.444813	-117.63
4434.809815	-117.56
4499.093306	-118.85
4564.308599	-118.82
4630.469202	-120.15
4697.588817	-120.30
4765.681344	-120.54
4834.760887	-120.28
4904.841752	-121.06
4975.938453	-122.54
5048.065717	-122.74
5121.238480	-123.47
5195.471897	-123.23
5270.781343	-124.16
5347.182415	-123.58
5424.690937	-123.23
5503.322961	-123.39
5583.094772	-124.08
5664.022893	-123.10
5746.124083	-120.76
5829.415347	-121.61
5913.913936	-121.53
5999.637349	-120.83
6086.603340	-121.65
6174.829922	-120.50
6264.335367	-120.58
6355.138211	-120.81
6447.257262	-120.89
6540.711597	-120.91
6635.520573	-120.60
6731.703824	-121.03
6829.281272	-120.85
6928.273125	-120.68
7028.699885	-120.70
7130.582353	-119.49
7233.941627	-120.40
7338.799116	-119.77
7445.176537	-119.46
7553.095920	-119.29
7662.579617	-119.54
7773.650302	-118.57
7886.330981	-119.06
8000.644989	-119.91
8116.616003	-119.16
8234.268041	-119.49
8353.625470	-119.91
8474.713009	-119.48
8597.555737	-119.98
8722.179097	-119.27
8848.608897	-120.05
8976.871324	-120.29
9106.992942	-119.74
9239.000700	-120.14
9372.921937	-119.74
9508.784391	-120.19
9646.616199	-120.32
9786.445908	-120.77
9928.302478	-121.19
10072.215288	-121.58
10218.214144	-122.10
10366.329284	-121.39
10516.591384	-121.76
10669.031565	-121.74
10823.681397	-121.40
10980.572911	-122.36
11139.738600	-121.94
11301.211429	-122.50
11465.024840	-122.17
