	Sony-B		
Frequency (Hz)	Level (dB)
1066.903156	-68.58
1082.368140	-68.96
1098.057291	-67.98
1113.973860	-67.24
1130.121143	-69.16
1146.502484	-68.97
1163.121276	-70.91
1179.980961	-69.21
1197.085030	-70.97
1214.437027	-72.37
1232.040544	-74.59
1249.899229	-75.07
1268.016778	-75.47
1286.396945	-76.30
1305.043536	-72.99
1323.960414	-74.74
1343.151496	-77.00
1362.620756	-73.44
1382.372227	-74.99
1402.410000	-76.64
1422.738225	-75.76
1443.361112	-74.85
1464.282931	-73.34
1485.508017	-74.19
1507.040765	-73.92
1528.885634	-72.48
1551.047150	-76.29
1573.529901	-75.94
1596.338544	-77.69
1619.477804	-75.89
1642.952471	-78.90
1666.767409	-77.92
1690.927550	-79.49
1715.437896	-79.33
1740.303526	-80.91
1765.529587	-80.03
1791.121306	-81.86
1817.083982	-84.17
1843.422992	-87.75
1870.143792	-86.27
1897.251916	-84.98
1924.752977	-83.11
1952.652672	-84.64
1980.956779	-86.97
2009.671159	-91.60
2038.801761	-94.25
2068.354617	-93.99
2098.335847	-87.68
2128.751662	-85.55
2159.608360	-88.38
2190.912333	-87.68
2222.670063	-85.81
2254.888128	-86.73
2287.573200	-91.39
2320.732050	-90.41
2354.371544	-88.91
2388.498649	-86.88
2423.120434	-89.57
2458.244069	-91.51
2493.876828	-93.32
2530.026092	-88.67
2566.699346	-86.66
2603.904187	-89.52
2641.648320	-90.36
2679.939562	-92.59
2718.785844	-95.54
2758.195211	-96.55
2798.175824	-101.95
2838.735965	-107.43
2879.884033	-102.60
2921.628551	-100.61
2963.978165	-102.81
3006.941645	-100.31
3050.527890	-97.35
3094.745927	-96.31
3139.604913	-99.57
3185.114139	-100.20
3231.283032	-95.77
3278.121151	-96.75
3325.638200	-101.11
3373.844017	-106.85
3422.748588	-107.25
3472.362041	-109.15
3522.694651	-115.21
3573.756843	-109.29
3625.559192	-108.09
3678.112427	-105.33
3731.427432	-105.21
3785.515249	-103.43
3840.387080	-108.05
3896.054290	-111.27
3952.528408	-108.18
4009.821129	-108.37
4067.944321	-106.98
4126.910020	-105.71
4186.730440	-104.22
4247.417969	-109.96
4308.985176	-109.12
4371.444813	-108.25
4434.809815	-107.03
4499.093306	-104.59
4564.308599	-103.09
4630.469202	-108.07
4697.588817	-106.11
4765.681344	-107.01
4834.760887	-111.68
4904.841752	-113.12
4975.938453	-107.55
5048.065717	-101.96
5121.238480	-105.32
5195.471897	-105.84
5270.781343	-108.51
5347.182415	-104.61
5424.690937	-101.48
5503.322961	-103.56
5583.094772	-108.38
5664.022893	-106.28
5746.124083	-106.32
5829.415347	-103.50
5913.913936	-105.42
5999.637349	-113.14
6086.603340	-114.71
6174.829922	-113.42
6264.335367	-111.53
6355.138211	-110.56
6447.257262	-109.15
6540.711597	-107.33
6635.520573	-105.59
6731.703824	-109.96
6829.281272	-114.01
6928.273125	-114.53
7028.699885	-115.59
7130.582353	-115.92
7233.941627	-117.08
7338.799116	-116.57
7445.176537	-114.06
7553.095920	-113.79
7662.579617	-115.33
7773.650302	-113.01
7886.330981	-113.81
8000.644989	-116.24
8116.616003	-115.65
8234.268041	-120.76
8353.625470	-117.21
8474.713009	-118.23
8597.555737	-116.61
8722.179097	-117.11
8848.608897	-116.06
8976.871324	-119.08
9106.992942	-117.74
9239.000700	-116.55
9372.921937	-117.66
9508.784391	-118.12
9646.616199	-118.80
9786.445908	-118.97
9928.302478	-120.42
10072.215288	-119.67
10218.214144	-120.65
10366.329284	-120.64
10516.591384	-120.15
10669.031565	-120.54
10823.681397	-120.99
10980.572911	-120.06
11139.738600	-120.53
11301.211429	-120.54
11465.024840	-121.55
11631.212760	-121.69
11799.809609	-121.16
11970.850305	-121.92
12144.370271	-122.39
12320.405445	-122.41
12498.992285	-122.59
12680.167779	-122.20
12863.969449	-122.66
13050.435363	-122.46
13239.604139	-122.80
13431.514956	-122.66
13626.207560	-122.59
13823.722274	-122.70
14024.100004	-122.51
14227.382252	-122.27
14433.611118	-122.62
14642.829314	-123.03
14855.080172	-121.75
15070.407650	-122.47
15288.856344	-122.04
15510.471498	-121.94
15735.299010	-122.14
15963.385443	-122.09
16194.778036	-122.23
16429.524714	-121.99
16667.674093	-123.09
16909.275497	-122.09
17154.378963	-122.09
17403.035256	-122.25
17655.295873	-121.71
17911.213060	-121.51
18170.839820	-121.92
18434.229924	-121.44
18701.437922	-122.40
18972.519156	-121.84
19247.529769	-121.99
19526.526718	-121.94
19809.567786	-121.63
20096.711592	-121.80
20388.017608	-121.75
20683.546166	-121.65
20983.358471	-121.99
21287.516618	-121.83
21596.083601	-121.66
21909.123326	-121.19
22226.700627	-121.87
