	Bang-BoseOn		
Frequency (Hz)	Level (dB)
1051.659138	-62.16
1066.903156	-62.15
1082.368140	-61.81
1098.057291	-64.63
1113.973860	-66.65
1130.121143	-65.41
1146.502484	-66.37
1163.121276	-69.06
1179.980961	-70.08
1197.085030	-69.57
1214.437027	-71.96
1232.040544	-72.62
1249.899229	-72.28
1268.016778	-71.42
1286.396945	-73.27
1305.043536	-68.72
1323.960414	-70.35
1343.151496	-70.09
1362.620756	-68.84
1382.372227	-71.20
1402.410000	-70.22
1422.738225	-68.73
1443.361112	-68.82
1464.282931	-70.42
1485.508017	-72.37
1507.040765	-72.99
1528.885634	-74.98
1551.047150	-78.85
1573.529901	-81.35
1596.338544	-80.14
1619.477804	-75.87
1642.952471	-80.71
1666.767409	-80.82
1690.927550	-79.08
1715.437896	-78.76
1740.303526	-79.23
1765.529587	-77.63
1791.121306	-80.27
1817.083982	-79.28
1843.422992	-79.07
1870.143792	-78.64
1897.251916	-79.92
1924.752977	-75.98
1952.652672	-75.75
1980.956779	-73.65
2009.671159	-75.99
2038.801761	-75.22
2068.354617	-76.00
2098.335847	-78.41
2128.751662	-80.17
2159.608360	-83.88
2190.912333	-85.76
2222.670063	-82.64
2254.888128	-77.33
2287.573200	-76.14
2320.732050	-76.85
2354.371544	-81.13
2388.498649	-82.31
2423.120434	-86.55
2458.244069	-81.90
2493.876828	-81.75
2530.026092	-78.52
2566.699346	-78.88
2603.904187	-82.45
2641.648320	-82.10
2679.939562	-81.89
2718.785844	-82.94
2758.195211	-81.46
2798.175824	-82.82
2838.735965	-82.47
2879.884033	-83.58
2921.628551	-80.68
2963.978165	-80.49
3006.941645	-83.85
3050.527890	-84.10
3094.745927	-84.67
3139.604913	-84.84
3185.114139	-84.57
3231.283032	-84.19
3278.121151	-84.46
3325.638200	-82.74
3373.844017	-84.22
3422.748588	-83.83
3472.362041	-83.53
3522.694651	-83.70
3573.756843	-83.24
3625.559192	-83.27
3678.112427	-82.65
3731.427432	-82.80
3785.515249	-81.05
3840.387080	-81.76
3896.054290	-82.25
3952.528408	-83.71
4009.821129	-83.24
4067.944321	-83.29
4126.910020	-83.53
4186.730440	-83.22
4247.417969	-83.98
4308.985176	-83.15
4371.444813	-83.83
4434.809815	-84.06
4499.093306	-85.04
4564.308599	-85.87
4630.469202	-87.61
4697.588817	-88.47
4765.681344	-89.73
4834.760887	-90.47
4904.841752	-92.14
4975.938453	-93.47
5048.065717	-93.17
5121.238480	-92.44
5195.471897	-92.65
5270.781343	-94.92
5347.182415	-95.16
5424.690937	-94.74
5503.322961	-96.24
5583.094772	-99.25
5664.022893	-97.95
5746.124083	-99.11
5829.415347	-98.16
5913.913936	-96.62
5999.637349	-95.65
6086.603340	-95.53
6174.829922	-97.82
6264.335367	-96.28
6355.138211	-96.82
6447.257262	-96.33
6540.711597	-95.80
6635.520573	-96.42
6731.703824	-96.20
6829.281272	-98.17
6928.273125	-98.69
7028.699885	-97.21
7130.582353	-97.17
7233.941627	-98.48
7338.799116	-99.02
7445.176537	-99.17
7553.095920	-97.57
7662.579617	-97.12
7773.650302	-97.62
7886.330981	-99.50
8000.644989	-100.05
8116.616003	-100.71
8234.268041	-101.39
8353.625470	-101.05
8474.713009	-101.35
8597.555737	-100.92
8722.179097	-101.23
8848.608897	-101.85
8976.871324	-103.53
9106.992942	-102.72
9239.000700	-102.82
9372.921937	-103.48
9508.784391	-102.88
9646.616199	-104.82
9786.445908	-106.96
9928.302478	-109.01
10072.215288	-109.73
10218.214144	-109.66
10366.329284	-110.05
10516.591384	-109.55
10669.031565	-110.42
10823.681397	-110.10
10980.572911	-110.83
11139.738600	-112.55
11301.211429	-111.99
11465.024840	-112.68
11631.212760	-113.09
11799.809609	-113.97
11970.850305	-114.51
12144.370271	-114.51
