	Bang-No		
Frequency (Hz)	Level (dB)
1066.903156	-46.40
1082.368140	-45.45
1098.057291	-46.77
1113.973860	-48.57
1130.121143	-47.39
1146.502484	-46.46
1163.121276	-47.72
1179.980961	-51.72
1197.085030	-49.87
1214.437027	-51.64
1232.040544	-53.77
1249.899229	-49.64
1268.016778	-50.08
1286.396945	-53.36
1305.043536	-52.40
1323.960414	-57.86
1343.151496	-60.34
1362.620756	-58.55
1382.372227	-58.74
1402.410000	-55.38
1422.738225	-53.23
1443.361112	-53.05
1464.282931	-53.71
1485.508017	-56.17
1507.040765	-54.40
1528.885634	-55.62
1551.047150	-55.50
1573.529901	-53.88
1596.338544	-52.19
1619.477804	-48.39
1642.952471	-52.58
1666.767409	-49.03
1690.927550	-50.33
1715.437896	-51.13
1740.303526	-52.80
1765.529587	-51.29
1791.121306	-53.53
1817.083982	-55.73
1843.422992	-58.07
1870.143792	-56.88
1897.251916	-56.84
1924.752977	-53.95
1952.652672	-58.31
1980.956779	-58.43
2009.671159	-61.69
2038.801761	-69.14
2068.354617	-64.90
2098.335847	-60.00
2128.751662	-58.45
2159.608360	-61.91
2190.912333	-66.39
2222.670063	-69.92
2254.888128	-63.01
2287.573200	-62.36
2320.732050	-61.64
2354.371544	-63.52
2388.498649	-59.82
2423.120434	-60.19
2458.244069	-57.02
2493.876828	-57.29
2530.026092	-53.85
2566.699346	-54.42
2603.904187	-56.32
2641.648320	-57.06
2679.939562	-56.30
2718.785844	-60.78
2758.195211	-61.09
2798.175824	-60.63
2838.735965	-59.46
2879.884033	-60.37
2921.628551	-55.00
2963.978165	-55.14
3006.941645	-58.92
3050.527890	-58.76
3094.745927	-60.47
3139.604913	-60.64
3185.114139	-57.52
3231.283032	-50.87
3278.121151	-50.55
3325.638200	-50.70
3373.844017	-53.78
3422.748588	-53.86
3472.362041	-53.47
3522.694651	-54.27
3573.756843	-55.89
3625.559192	-56.20
3678.112427	-56.72
3731.427432	-58.11
3785.515249	-54.68
3840.387080	-58.39
3896.054290	-59.84
3952.528408	-61.18
4009.821129	-57.90
4067.944321	-58.63
4126.910020	-59.22
4186.730440	-58.33
4247.417969	-58.96
4308.985176	-61.73
4371.444813	-62.72
4434.809815	-62.74
4499.093306	-62.84
4564.308599	-63.67
4630.469202	-65.89
4697.588817	-65.28
4765.681344	-64.43
4834.760887	-64.23
4904.841752	-71.31
4975.938453	-71.08
5048.065717	-67.84
5121.238480	-67.99
5195.471897	-69.67
5270.781343	-68.14
5347.182415	-70.01
5424.690937	-68.05
5503.322961	-70.44
5583.094772	-73.91
5664.022893	-71.79
5746.124083	-75.42
5829.415347	-80.57
5913.913936	-73.59
5999.637349	-72.98
6086.603340	-70.31
6174.829922	-74.15
6264.335367	-74.46
6355.138211	-72.87
6447.257262	-71.39
6540.711597	-71.81
6635.520573	-72.48
6731.703824	-73.95
6829.281272	-79.70
6928.273125	-80.46
7028.699885	-83.72
7130.582353	-82.64
7233.941627	-83.68
7338.799116	-84.64
7445.176537	-86.17
7553.095920	-85.21
7662.579617	-84.79
7773.650302	-81.94
7886.330981	-79.13
8000.644989	-79.77
8116.616003	-79.39
8234.268041	-85.71
8353.625470	-87.81
8474.713009	-90.23
8597.555737	-91.07
8722.179097	-92.73
8848.608897	-96.52
8976.871324	-102.68
9106.992942	-97.93
9239.000700	-102.59
9372.921937	-100.54
9508.784391	-95.65
9646.616199	-101.17
9786.445908	-100.01
9928.302478	-99.13
10072.215288	-98.52
10218.214144	-103.02
10366.329284	-105.78
10516.591384	-100.71
10669.031565	-101.28
10823.681397	-105.28
10980.572911	-101.62
11139.738600	-106.55
11301.211429	-105.36
11465.024840	-106.53
11631.212760	-105.46
11799.809609	-107.41
11970.850305	-105.59
12144.370271	-106.90
12320.405445	-105.09
12498.992285	-109.70
12680.167779	-105.60
12863.969449	-105.38
13050.435363	-103.25
13239.604139	-110.38
13431.514956	-109.23
13626.207560	-110.73
13823.722274	-109.82
14024.100004	-110.33
14227.382252	-108.47
14433.611118	-108.97
14642.829314	-108.02
14855.080172	-110.78
15070.407650	-107.54
15288.856344	-113.69
15510.471498	-113.09
15735.299010	-115.24
15963.385443	-115.63
16194.778036	-118.70
16429.524714	-117.75
16667.674093	-120.06
16909.275497	-121.02
17154.378963	-120.91
17403.035256	-120.52
17655.295873	-121.16
17911.213060	-119.34
18170.839820	-120.09
18434.229924	-120.80
18701.437922	-120.07
18972.519156	-120.55
19247.529769	-121.26
19526.526718	-121.36
19809.567786	-120.80
20096.711592	-120.51
20388.017608	-121.18
20683.546166	-120.96
20983.358471	-121.06
21287.516618	-121.53
21596.083601	-120.89
21909.123326	-121.07
22226.700627	-121.04
