	Spec-126		
Frequency (Hz)	Level (dB)
1066.903156	-120.96
1082.368140	-120.10
1098.057291	-122.22
1113.973860	-118.78
1130.121143	-119.41
1146.502484	-121.05
1163.121276	-120.10
1179.980961	-122.92
1197.085030	-120.73
1214.437027	-122.58
1232.040544	-120.49
1249.899229	-118.95
1268.016778	-120.57
1286.396945	-116.26
1305.043536	-121.26
1323.960414	-122.15
1343.151496	-120.50
1362.620756	-121.93
1382.372227	-121.54
1402.410000	-121.46
1422.738225	-119.13
1443.361112	-115.88
1464.282931	-120.56
1485.508017	-119.76
1507.040765	-118.06
1528.885634	-121.57
1551.047150	-117.57
1573.529901	-117.79
1596.338544	-118.63
1619.477804	-120.01
1642.952471	-119.29
1666.767409	-118.43
1690.927550	-121.03
1715.437896	-119.43
1740.303526	-120.15
1765.529587	-120.69
1791.121306	-118.92
1817.083982	-119.96
1843.422992	-119.69
1870.143792	-118.57
1897.251916	-117.21
1924.752977	-119.86
1952.652672	-119.01
1980.956779	-118.69
2009.671159	-119.51
2038.801761	-118.99
2068.354617	-119.39
2098.335847	-120.50
2128.751662	-119.59
2159.608360	-118.06
2190.912333	-119.75
2222.670063	-119.13
2254.888128	-118.79
2287.573200	-119.53
2320.732050	-117.74
2354.371544	-117.86
2388.498649	-117.48
2423.120434	-116.75
2458.244069	-117.16
2493.876828	-115.69
2530.026092	-116.13
2566.699346	-117.07
2603.904187	-114.52
2641.648320	-114.15
2679.939562	-113.64
2718.785844	-112.51
2758.195211	-112.41
2798.175824	-112.26
2838.735965	-111.43
2879.884033	-111.06
2921.628551	-110.92
2963.978165	-110.53
3006.941645	-111.14
3050.527890	-110.50
3094.745927	-110.77
3139.604913	-110.49
3185.114139	-111.75
3231.283032	-111.13
3278.121151	-114.10
3325.638200	-111.92
3373.844017	-111.90
3422.748588	-112.52
3472.362041	-113.55
3522.694651	-110.87
3573.756843	-111.56
3625.559192	-111.18
3678.112427	-111.61
3731.427432	-109.84
3785.515249	-111.17
3840.387080	-111.10
3896.054290	-111.74
3952.528408	-111.63
4009.821129	-111.84
4067.944321	-110.66
4126.910020	-110.20
4186.730440	-110.25
4247.417969	-109.11
4308.985176	-108.25
4371.444813	-108.73
4434.809815	-108.69
4499.093306	-109.29
4564.308599	-108.47
4630.469202	-108.18
4697.588817	-107.52
4765.681344	-106.37
4834.760887	-106.29
4904.841752	-108.14
4975.938453	-107.31
5048.065717	-106.79
5121.238480	-107.37
5195.471897	-106.72
5270.781343	-106.58
5347.182415	-106.98
5424.690937	-107.68
5503.322961	-106.56
5583.094772	-107.60
5664.022893	-107.68
5746.124083	-108.39
5829.415347	-108.14
5913.913936	-109.47
5999.637349	-109.29
6086.603340	-109.01
6174.829922	-109.92
6264.335367	-110.14
6355.138211	-109.58
6447.257262	-110.79
6540.711597	-110.42
6635.520573	-110.99
6731.703824	-111.41
6829.281272	-111.47
6928.273125	-111.74
7028.699885	-112.19
7130.582353	-114.29
7233.941627	-115.21
7338.799116	-115.18
7445.176537	-114.91
7553.095920	-114.57
7662.579617	-113.80
7773.650302	-113.90
7886.330981	-114.81
8000.644989	-114.80
8116.616003	-113.74
8234.268041	-114.13
8353.625470	-114.44
8474.713009	-114.95
8597.555737	-116.20
8722.179097	-116.74
8848.608897	-116.75
8976.871324	-115.78
9106.992942	-115.38
9239.000700	-115.87
9372.921937	-116.20
9508.784391	-116.53
9646.616199	-115.87
9786.445908	-115.00
9928.302478	-113.76
10072.215288	-113.81
10218.214144	-113.69
10366.329284	-114.28
10516.591384	-115.19
10669.031565	-115.65
10823.681397	-116.25
10980.572911	-117.95
11139.738600	-118.36
11301.211429	-120.31
11465.024840	-120.14
11631.212760	-119.09
11799.809609	-118.22
11970.850305	-118.44
12144.370271	-117.90
12320.405445	-117.06
12498.992285	-116.45
12680.167779	-116.43
12863.969449	-117.70
13050.435363	-117.64
13239.604139	-118.33
13431.514956	-118.07
13626.207560	-119.30
13823.722274	-119.04
14024.100004	-119.12
14227.382252	-118.42
14433.611118	-119.33
14642.829314	-120.72
14855.080172	-121.61
15070.407650	-121.56
15288.856344	-121.85
15510.471498	-121.55
15735.299010	-121.37
15963.385443	-121.24
16194.778036	-121.30
16429.524714	-121.49
16667.674093	-121.29
16909.275497	-122.04
17154.378963	-121.90
