	Sony-S		
Frequency (Hz)	Level (dB)
1066.903156	-114.43
1082.368140	-115.33
1098.057291	-113.59
1113.973860	-114.67
1130.121143	-113.22
1146.502484	-114.39
1163.121276	-114.04
1179.980961	-113.43
1197.085030	-114.83
1214.437027	-117.54
1232.040544	-113.81
1249.899229	-114.79
1268.016778	-113.61
1286.396945	-115.02
1305.043536	-115.00
1323.960414	-117.71
1343.151496	-118.42
1362.620756	-117.69
1382.372227	-117.53
1402.410000	-118.78
1422.738225	-119.10
1443.361112	-118.23
1464.282931	-122.35
1485.508017	-119.60
1507.040765	-118.81
1528.885634	-119.56
1551.047150	-122.23
1573.529901	-121.73
1596.338544	-122.19
1619.477804	-124.07
1642.952471	-121.36
1666.767409	-123.70
1690.927550	-123.63
1715.437896	-125.97
1740.303526	-122.64
1765.529587	-124.78
1791.121306	-123.21
1817.083982	-124.24
1843.422992	-125.14
1870.143792	-124.84
1897.251916	-124.23
1924.752977	-124.82
1952.652672	-125.41
1980.956779	-124.24
2009.671159	-126.93
2038.801761	-126.73
2068.354617	-126.45
2098.335847	-127.59
2128.751662	-125.56
2159.608360	-126.16
2190.912333	-127.15
2222.670063	-127.53
2254.888128	-126.19
2287.573200	-126.59
2320.732050	-126.33
2354.371544	-126.94
2388.498649	-127.25
2423.120434	-128.42
2458.244069	-126.98
2493.876828	-127.61
2530.026092	-126.33
2566.699346	-129.07
2603.904187	-127.22
2641.648320	-125.91
2679.939562	-126.67
2718.785844	-125.51
2758.195211	-125.30
2798.175824	-126.23
2838.735965	-125.93
2879.884033	-125.36
2921.628551	-125.52
2963.978165	-124.18
3006.941645	-125.25
3050.527890	-125.83
3094.745927	-124.70
3139.604913	-125.39
3185.114139	-125.24
3231.283032	-126.22
3278.121151	-124.58
3325.638200	-124.27
3373.844017	-125.58
3422.748588	-125.23
3472.362041	-124.58
3522.694651	-123.89
3573.756843	-124.11
3625.559192	-124.18
3678.112427	-122.98
3731.427432	-123.30
3785.515249	-121.96
3840.387080	-120.57
3896.054290	-119.69
3952.528408	-119.27
4009.821129	-118.19
4067.944321	-116.98
4126.910020	-115.84
4186.730440	-114.58
4247.417969	-114.68
4308.985176	-115.88
4371.444813	-115.14
4434.809815	-116.71
4499.093306	-115.97
4564.308599	-115.95
4630.469202	-114.86
4697.588817	-114.60
4765.681344	-115.67
4834.760887	-115.33
4904.841752	-115.33
4975.938453	-116.44
5048.065717	-116.34
5121.238480	-116.12
5195.471897	-116.87
5270.781343	-116.99
5347.182415	-117.47
5424.690937	-116.77
5503.322961	-117.54
5583.094772	-118.69
5664.022893	-119.18
5746.124083	-119.61
5829.415347	-120.25
5913.913936	-119.33
5999.637349	-119.79
6086.603340	-119.52
6174.829922	-119.37
6264.335367	-117.32
6355.138211	-117.60
6447.257262	-117.18
6540.711597	-116.13
6635.520573	-115.21
6731.703824	-115.86
6829.281272	-116.12
6928.273125	-116.04
7028.699885	-116.88
7130.582353	-117.62
7233.941627	-118.28
7338.799116	-117.45
7445.176537	-118.32
7553.095920	-118.58
7662.579617	-118.24
7773.650302	-119.49
7886.330981	-119.54
8000.644989	-119.89
8116.616003	-120.15
8234.268041	-120.51
8353.625470	-121.06
8474.713009	-122.79
8597.555737	-122.11
8722.179097	-121.30
8848.608897	-121.74
8976.871324	-121.30
9106.992942	-119.99
9239.000700	-120.16
9372.921937	-119.41
9508.784391	-119.49
9646.616199	-119.04
9786.445908	-119.10
9928.302478	-119.92
10072.215288	-120.44
10218.214144	-120.48
10366.329284	-121.08
10516.591384	-120.54
10669.031565	-120.34
10823.681397	-121.10
10980.572911	-121.22
11139.738600	-121.21
11301.211429	-121.00
11465.024840	-121.73
11631.212760	-121.72
11799.809609	-122.45
11970.850305	-122.78
12144.370271	-122.27
12320.405445	-122.36
12498.992285	-122.79
12680.167779	-122.81
12863.969449	-122.99
13050.435363	-122.50
13239.604139	-122.61
13431.514956	-122.74
