	Heli-Sony		
Frequency (Hz)	Level (dB)
1051.659138	-93.20
1066.903156	-92.21
1082.368140	-89.61
1098.057291	-91.81
1113.973860	-92.05
1130.121143	-94.63
1146.502484	-95.10
1163.121276	-96.40
1179.980961	-96.08
1197.085030	-95.06
1214.437027	-95.48
1232.040544	-95.70
1249.899229	-97.05
1268.016778	-97.95
1286.396945	-96.49
1305.043536	-97.41
1323.960414	-98.26
1343.151496	-99.96
1362.620756	-98.09
1382.372227	-99.10
1402.410000	-100.09
1422.738225	-98.46
1443.361112	-100.38
1464.282931	-99.08
1485.508017	-100.09
1507.040765	-100.65
1528.885634	-98.99
1551.047150	-97.01
1573.529901	-98.22
1596.338544	-98.02
1619.477804	-98.58
1642.952471	-101.65
1666.767409	-103.02
1690.927550	-102.76
1715.437896	-102.22
1740.303526	-101.45
1765.529587	-103.30
1791.121306	-102.58
1817.083982	-104.32
1843.422992	-100.95
1870.143792	-100.56
1897.251916	-71.00
1924.752977	-103.02
1952.652672	-102.22
1980.956779	-102.71
2009.671159	-104.23
2038.801761	-103.26
2068.354617	-104.91
2098.335847	-102.58
2128.751662	-102.28
2159.608360	-102.67
2190.912333	-104.58
2222.670063	-103.93
2254.888128	-102.80
2287.573200	-103.16
2320.732050	-103.18
2354.371544	-104.62
2388.498649	-103.24
2423.120434	-101.71
2458.244069	-103.03
2493.876828	-103.35
2530.026092	-103.68
2566.699346	-105.28
2603.904187	-105.97
2641.648320	-107.94
2679.939562	-108.08
2718.785844	-108.01
2758.195211	-107.96
2798.175824	-108.61
2838.735965	-109.37
2879.884033	-109.94
2921.628551	-110.01
2963.978165	-112.10
3006.941645	-113.14
3050.527890	-112.12
3094.745927	-112.61
3139.604913	-113.29
3185.114139	-108.75
3231.283032	-109.15
3278.121151	-108.78
3325.638200	-108.82
3373.844017	-110.77
3422.748588	-111.32
3472.362041	-101.55
3522.694651	-83.61
3573.756843	-111.03
3625.559192	-112.24
3678.112427	-112.57
3731.427432	-112.68
3785.515249	-114.44
3840.387080	-116.77
3896.054290	-117.45
3952.528408	-117.24
4009.821129	-117.62
4067.944321	-116.32
4126.910020	-114.57
4186.730440	-114.30
4247.417969	-115.03
4308.985176	-115.41
4371.444813	-114.08
4434.809815	-115.11
4499.093306	-96.63
4564.308599	-114.03
4630.469202	-114.45
4697.588817	-114.42
4765.681344	-115.54
4834.760887	-116.19
4904.841752	-117.22
4975.938453	-117.19
5048.065717	-118.15
5121.238480	-117.68
5195.471897	-117.58
5270.781343	-118.07
5347.182415	-117.13
5424.690937	-117.84
5503.322961	-118.49
5583.094772	-118.78
5664.022893	-117.92
5746.124083	-117.34
5829.415347	-118.91
5913.913936	-117.48
5999.637349	-117.93
6086.603340	-117.03
6174.829922	-118.21
6264.335367	-119.74
6355.138211	-119.74
6447.257262	-118.62
6540.711597	-118.74
6635.520573	-119.41
6731.703824	-119.30
6829.281272	-118.70
6928.273125	-119.30
7028.699885	-119.13
7130.582353	-119.38
7233.941627	-120.07
7338.799116	-118.80
7445.176537	-119.10
7553.095920	-118.69
7662.579617	-119.12
7773.650302	-119.88
7886.330981	-119.40
8000.644989	-119.57
8116.616003	-121.67
8234.268041	-121.29
8353.625470	-121.16
8474.713009	-122.56
8597.555737	-122.40
8722.179097	-121.32
8848.608897	-121.38
8976.871324	-121.02
9106.992942	-122.02
9239.000700	-122.07
9372.921937	-121.71
9508.784391	-122.55
9646.616199	-121.81
9786.445908	-121.68
9928.302478	-121.78
10072.215288	-121.33
10218.214144	-122.02
10366.329284	-122.23
10516.591384	-121.69
10669.031565	-121.49
10823.681397	-121.99
10980.572911	-122.42
11139.738600	-122.03
11301.211429	-121.70
11465.024840	-121.81
11631.212760	-123.02
11799.809609	-122.66
11970.850305	-123.11
12144.370271	-122.62
12320.405445	-123.43
12498.992285	-123.07
12680.167779	-122.87
12863.969449	-122.54
13050.435363	-123.20
13239.604139	-122.49
13431.514956	-122.72
13626.207560	-122.62
13823.722274	-122.32
14024.100004	-122.54
14227.382252	-122.59
14433.611118	-122.67
14642.829314	-122.42
14855.080172	-122.76
15070.407650	-122.00
15288.856344	-122.88
15510.471498	-122.32
15735.299010	-122.57
15963.385443	-122.25
16194.778036	-122.07
16429.524714	-122.92
16667.674093	-122.80
16909.275497	-122.65
17154.378963	-122.52
17403.035256	-122.65
17655.295873	-122.50
17911.213060	-122.14
18170.839820	-122.41
18434.229924	-121.98
18701.437922	-122.22
18972.519156	-121.58
19247.529769	-121.99
19526.526718	-121.51
19809.567786	-122.03
20096.711592	-122.30
20388.017608	-122.16
20683.546166	-121.97
20983.358471	-121.41
21287.516618	-121.51
21596.083601	-121.97
21909.123326	-121.26
22226.700627	-121.50
