	Heli-SennOn		
Frequency (Hz)	Level (dB)
1051.659138	-73.30
1066.903156	-74.65
1082.368140	-75.32
1098.057291	-73.57
1113.973860	-74.31
1130.121143	-75.17
1146.502484	-75.17
1163.121276	-75.89
1179.980961	-75.38
1197.085030	-78.77
1214.437027	-77.86
1232.040544	-77.51
1249.899229	-78.19
1268.016778	-78.30
1286.396945	-75.62
1305.043536	-76.19
1323.960414	-76.19
1343.151496	-77.66
1362.620756	-78.54
1382.372227	-76.77
1402.410000	-77.99
1422.738225	-79.89
1443.361112	-79.80
1464.282931	-78.22
1485.508017	-80.02
1507.040765	-80.92
1528.885634	-79.77
1551.047150	-78.07
1573.529901	-79.70
1596.338544	-81.03
1619.477804	-80.30
1642.952471	-83.22
1666.767409	-84.70
1690.927550	-82.88
1715.437896	-84.27
1740.303526	-85.47
1765.529587	-84.98
1791.121306	-85.32
1817.083982	-84.32
1843.422992	-86.49
1870.143792	-84.14
1897.251916	-60.70
1924.752977	-85.62
1952.652672	-87.96
1980.956779	-88.66
2009.671159	-88.30
2038.801761	-89.14
2068.354617	-89.33
2098.335847	-89.01
2128.751662	-89.14
2159.608360	-89.78
2190.912333	-91.86
2222.670063	-89.15
2254.888128	-88.88
2287.573200	-89.79
2320.732050	-88.49
2354.371544	-89.86
2388.498649	-90.34
2423.120434	-89.21
2458.244069	-89.81
2493.876828	-90.85
2530.026092	-90.19
2566.699346	-90.70
2603.904187	-91.02
2641.648320	-91.76
2679.939562	-93.51
2718.785844	-92.42
2758.195211	-93.52
2798.175824	-93.27
2838.735965	-94.16
2879.884033	-92.61
2921.628551	-92.97
2963.978165	-93.75
3006.941645	-94.68
3050.527890	-95.16
3094.745927	-95.92
3139.604913	-94.97
3185.114139	-94.86
3231.283032	-96.20
3278.121151	-95.08
3325.638200	-97.71
3373.844017	-98.16
3422.748588	-99.20
3472.362041	-94.41
3522.694651	-77.23
3573.756843	-100.85
3625.559192	-102.61
3678.112427	-104.21
3731.427432	-103.55
3785.515249	-102.32
3840.387080	-104.17
3896.054290	-106.83
3952.528408	-104.05
4009.821129	-105.18
4067.944321	-106.40
4126.910020	-104.70
4186.730440	-106.76
4247.417969	-105.10
4308.985176	-102.82
4371.444813	-103.96
4434.809815	-107.92
4499.093306	-77.74
4564.308599	-104.29
4630.469202	-104.15
4697.588817	-105.67
4765.681344	-103.48
4834.760887	-103.39
4904.841752	-104.23
4975.938453	-105.52
5048.065717	-103.68
5121.238480	-101.68
5195.471897	-101.09
5270.781343	-100.76
5347.182415	-100.60
5424.690937	-101.55
5503.322961	-102.81
5583.094772	-102.65
5664.022893	-101.24
5746.124083	-101.19
5829.415347	-101.58
5913.913936	-100.36
5999.637349	-102.20
6086.603340	-101.18
6174.829922	-100.42
6264.335367	-99.30
6355.138211	-97.80
6447.257262	-98.68
6540.711597	-99.81
6635.520573	-98.94
6731.703824	-99.22
6829.281272	-98.59
6928.273125	-99.76
7028.699885	-98.70
7130.582353	-99.28
7233.941627	-103.39
7338.799116	-103.88
7445.176537	-106.09
7553.095920	-108.67
7662.579617	-108.29
7773.650302	-108.89
7886.330981	-109.97
8000.644989	-110.85
8116.616003	-109.54
8234.268041	-111.32
8353.625470	-112.04
8474.713009	-111.45
8597.555737	-112.07
8722.179097	-112.26
8848.608897	-113.00
8976.871324	-112.17
9106.992942	-112.55
9239.000700	-112.24
9372.921937	-113.65
9508.784391	-113.55
9646.616199	-113.46
9786.445908	-114.17
9928.302478	-115.34
10072.215288	-115.90
10218.214144	-116.85
10366.329284	-118.58
10516.591384	-120.15
10669.031565	-119.49
10823.681397	-119.72
10980.572911	-120.67
11139.738600	-120.45
