	Bang-SonyInEar-Off		
Frequency (Hz)	Level (dB)
1051.659138	-43.56
1066.903156	-44.98
1082.368140	-43.57
1098.057291	-44.41
1113.973860	-46.70
1130.121143	-45.84
1146.502484	-45.25
1163.121276	-46.75
1179.980961	-50.67
1197.085030	-47.70
1214.437027	-49.30
1232.040544	-51.95
1249.899229	-49.49
1268.016778	-51.19
1286.396945	-54.37
1305.043536	-54.80
1323.960414	-63.30
1343.151496	-64.41
1362.620756	-58.28
1382.372227	-58.40
1402.410000	-54.79
1422.738225	-52.41
1443.361112	-52.38
1464.282931	-52.27
1485.508017	-53.32
1507.040765	-50.32
1528.885634	-51.39
1551.047150	-52.89
1573.529901	-55.22
1596.338544	-56.12
1619.477804	-52.44
1642.952471	-56.17
1666.767409	-52.20
1690.927550	-52.47
1715.437896	-52.75
1740.303526	-54.19
1765.529587	-52.33
1791.121306	-54.50
1817.083982	-55.32
1843.422992	-58.74
1870.143792	-60.00
1897.251916	-59.30
1924.752977	-56.14
1952.652672	-59.21
1980.956779	-56.48
2009.671159	-58.36
2038.801761	-58.21
2068.354617	-56.31
2098.335847	-54.31
2128.751662	-53.07
2159.608360	-55.23
2190.912333	-54.60
2222.670063	-61.44
2254.888128	-62.29
2287.573200	-55.24
2320.732050	-51.22
2354.371544	-52.18
2388.498649	-51.44
2423.120434	-54.08
2458.244069	-56.24
2493.876828	-60.52
2530.026092	-56.91
2566.699346	-54.64
2603.904187	-52.80
2641.648320	-54.44
2679.939562	-54.34
2718.785844	-57.66
2758.195211	-61.70
2798.175824	-59.86
2838.735965	-54.77
2879.884033	-56.72
2921.628551	-56.83
2963.978165	-58.56
3006.941645	-60.12
3050.527890	-57.51
3094.745927	-57.74
3139.604913	-58.03
3185.114139	-57.72
3231.283032	-52.95
3278.121151	-56.32
3325.638200	-55.83
3373.844017	-59.90
3422.748588	-64.42
3472.362041	-59.00
3522.694651	-57.39
3573.756843	-56.89
3625.559192	-58.22
3678.112427	-56.99
3731.427432	-58.17
3785.515249	-56.02
3840.387080	-57.87
3896.054290	-55.87
3952.528408	-61.28
4009.821129	-61.36
4067.944321	-56.34
4126.910020	-57.51
4186.730440	-57.58
4247.417969	-55.61
4308.985176	-58.27
4371.444813	-60.49
4434.809815	-57.24
4499.093306	-57.32
4564.308599	-59.54
4630.469202	-66.11
4697.588817	-64.73
4765.681344	-63.12
4834.760887	-62.29
4904.841752	-63.10
4975.938453	-74.45
5048.065717	-67.21
5121.238480	-66.91
5195.471897	-66.76
5270.781343	-67.03
5347.182415	-66.14
5424.690937	-65.50
5503.322961	-65.81
5583.094772	-73.64
5664.022893	-71.07
5746.124083	-69.54
5829.415347	-66.19
5913.913936	-67.96
5999.637349	-67.78
6086.603340	-66.12
6174.829922	-67.70
6264.335367	-69.88
6355.138211	-67.46
6447.257262	-70.18
6540.711597	-68.08
6635.520573	-70.74
6731.703824	-71.56
6829.281272	-73.42
6928.273125	-72.75
7028.699885	-70.47
7130.582353	-72.40
7233.941627	-75.36
7338.799116	-78.50
7445.176537	-82.15
7553.095920	-80.52
7662.579617	-84.02
7773.650302	-91.57
7886.330981	-83.20
8000.644989	-82.01
8116.616003	-83.76
8234.268041	-86.40
8353.625470	-85.35
8474.713009	-88.55
8597.555737	-93.24
8722.179097	-91.71
8848.608897	-86.82
8976.871324	-96.84
9106.992942	-95.75
9239.000700	-94.74
9372.921937	-93.14
9508.784391	-87.75
9646.616199	-89.37
9786.445908	-88.46
9928.302478	-90.87
10072.215288	-93.36
10218.214144	-92.40
10366.329284	-98.72
10516.591384	-99.56
10669.031565	-95.09
10823.681397	-94.33
10980.572911	-94.10
11139.738600	-99.13
11301.211429	-100.92
11465.024840	-100.22
11631.212760	-102.65
11799.809609	-102.22
11970.850305	-105.55
12144.370271	-103.64
12320.405445	-111.64
12498.992285	-113.74
12680.167779	-114.17
12863.969449	-114.57
13050.435363	-114.48
13239.604139	-116.78
13431.514956	-115.54
13626.207560	-117.14
13823.722274	-117.96
14024.100004	-117.51
14227.382252	-118.54
14433.611118	-121.29
14642.829314	-120.84
14855.080172	-119.90
15070.407650	-117.15
15288.856344	-121.47
15510.471498	-120.93
15735.299010	-116.91
15963.385443	-118.88
16194.778036	-120.81
16429.524714	-121.17
16667.674093	-121.39
16909.275497	-121.06
17154.378963	-120.35
17403.035256	-120.61
17655.295873	-120.45
17911.213060	-121.16
18170.839820	-120.29
18434.229924	-119.47
18701.437922	-120.21
18972.519156	-120.62
19247.529769	-120.09
19526.526718	-120.15
19809.567786	-120.30
20096.711592	-121.02
20388.017608	-120.95
20683.546166	-121.52
20983.358471	-121.50
21287.516618	-121.85
21596.083601	-121.40
21909.123326	-120.67
22226.700627	-121.39
