	Sony-H		
Frequency (Hz)	Level (dB)
1066.903156	-80.50
1082.368140	-80.18
1098.057291	-86.87
1113.973860	-84.30
1130.121143	-85.54
1146.502484	-85.02
1163.121276	-85.43
1179.980961	-86.56
1197.085030	-84.91
1214.437027	-86.49
1232.040544	-87.02
1249.899229	-87.55
1268.016778	-86.86
1286.396945	-85.44
1305.043536	-86.77
1323.960414	-87.69
1343.151496	-89.95
1362.620756	-88.06
1382.372227	-88.87
1402.410000	-90.73
1422.738225	-91.72
1443.361112	-93.45
1464.282931	-92.15
1485.508017	-92.06
1507.040765	-90.67
1528.885634	-91.57
1551.047150	-92.46
1573.529901	-93.86
1596.338544	-95.85
1619.477804	-94.19
1642.952471	-97.85
1666.767409	-97.49
1690.927550	-98.83
1715.437896	-101.24
1740.303526	-101.02
1765.529587	-99.64
1791.121306	-98.37
1817.083982	-98.55
1843.422992	-100.17
1870.143792	-101.08
1897.251916	-74.23
1924.752977	-101.85
1952.652672	-104.10
1980.956779	-104.05
2009.671159	-106.21
2038.801761	-105.62
2068.354617	-105.61
2098.335847	-106.06
2128.751662	-105.48
2159.608360	-107.44
2190.912333	-107.95
2222.670063	-107.38
2254.888128	-108.37
2287.573200	-110.27
2320.732050	-109.45
2354.371544	-107.39
2388.498649	-107.66
2423.120434	-106.31
2458.244069	-108.48
2493.876828	-108.87
2530.026092	-111.33
2566.699346	-111.36
2603.904187	-111.04
2641.648320	-110.46
2679.939562	-110.83
2718.785844	-111.11
2758.195211	-110.79
2798.175824	-110.50
2838.735965	-112.54
2879.884033	-111.97
2921.628551	-113.76
2963.978165	-113.12
3006.941645	-111.75
3050.527890	-111.09
3094.745927	-110.58
3139.604913	-111.42
3185.114139	-110.51
3231.283032	-112.73
3278.121151	-112.27
3325.638200	-112.25
3373.844017	-112.54
3422.748588	-114.01
3472.362041	-112.43
3522.694651	-98.78
3573.756843	-115.23
3625.559192	-114.74
3678.112427	-113.52
3731.427432	-115.80
3785.515249	-116.61
3840.387080	-117.24
3896.054290	-117.00
3952.528408	-114.68
4009.821129	-114.45
4067.944321	-113.90
4126.910020	-112.26
4186.730440	-112.69
4247.417969	-112.69
4308.985176	-112.36
4371.444813	-114.13
4434.809815	-113.24
4499.093306	-90.88
4564.308599	-113.47
4630.469202	-113.36
4697.588817	-113.92
4765.681344	-113.58
4834.760887	-114.62
4904.841752	-113.46
4975.938453	-113.27
5048.065717	-113.46
5121.238480	-113.98
5195.471897	-113.75
5270.781343	-114.15
5347.182415	-114.39
5424.690937	-114.62
5503.322961	-115.81
5583.094772	-116.43
5664.022893	-117.29
5746.124083	-117.43
5829.415347	-118.01
5913.913936	-117.24
5999.637349	-118.34
6086.603340	-117.24
6174.829922	-118.53
6264.335367	-118.14
6355.138211	-117.14
6447.257262	-115.76
6540.711597	-115.45
6635.520573	-114.48
6731.703824	-114.57
6829.281272	-114.63
6928.273125	-115.42
7028.699885	-116.28
7130.582353	-116.69
7233.941627	-117.04
7338.799116	-116.98
7445.176537	-116.87
7553.095920	-117.99
7662.579617	-117.80
7773.650302	-117.85
7886.330981	-119.09
8000.644989	-118.48
8116.616003	-119.09
8234.268041	-119.18
8353.625470	-119.51
8474.713009	-121.35
8597.555737	-120.87
8722.179097	-121.33
8848.608897	-121.23
8976.871324	-120.78
9106.992942	-120.02
9239.000700	-119.27
9372.921937	-118.67
9508.784391	-118.83
9646.616199	-118.66
9786.445908	-118.74
9928.302478	-119.71
10072.215288	-119.99
10218.214144	-121.18
10366.329284	-120.23
10516.591384	-120.57
10669.031565	-121.05
10823.681397	-120.77
10980.572911	-120.08
11139.738600	-121.21
11301.211429	-121.57
11465.024840	-121.32
11631.212760	-121.82
11799.809609	-121.55
11970.850305	-122.83
12144.370271	-122.44
12320.405445	-122.96
12498.992285	-122.64
12680.167779	-122.70
12863.969449	-122.70
13050.435363	-123.26
13239.604139	-123.05
13431.514956	-122.43
13626.207560	-122.42
13823.722274	-122.18
14024.100004	-122.59
14227.382252	-122.30
14433.611118	-122.47
14642.829314	-122.25
14855.080172	-121.96
15070.407650	-122.09
15288.856344	-121.87
15510.471498	-121.75
15735.299010	-122.15
15963.385443	-122.20
16194.778036	-121.94
16429.524714	-122.14
16667.674093	-122.33
16909.275497	-122.31
17154.378963	-122.24
17403.035256	-122.27
17655.295873	-121.97
17911.213060	-121.60
18170.839820	-121.41
18434.229924	-121.76
18701.437922	-122.43
18972.519156	-121.94
19247.529769	-121.89
19526.526718	-121.51
19809.567786	-121.59
20096.711592	-121.68
20388.017608	-122.29
20683.546166	-121.98
20983.358471	-121.67
21287.516618	-121.41
21596.083601	-121.96
21909.123326	-121.29
22226.700627	-121.60
