	Heli-Janick		
Frequency (Hz)	Level (dB)
1051.659138	-91.96
1066.903156	-91.45
1082.368140	-91.30
1098.057291	-91.07
1113.973860	-92.00
1130.121143	-90.95
1146.502484	-92.75
1163.121276	-92.93
1179.980961	-95.52
1197.085030	-97.87
1214.437027	-95.89
1232.040544	-95.36
1249.899229	-94.97
1268.016778	-95.97
1286.396945	-97.78
1305.043536	-96.89
1323.960414	-97.61
1343.151496	-97.81
1362.620756	-99.03
1382.372227	-98.00
1402.410000	-100.84
1422.738225	-100.33
1443.361112	-98.65
1464.282931	-99.83
1485.508017	-100.49
1507.040765	-98.72
1528.885634	-97.80
1551.047150	-100.19
1573.529901	-98.69
1596.338544	-100.47
1619.477804	-102.27
1642.952471	-101.19
1666.767409	-102.93
1690.927550	-104.64
1715.437896	-105.36
1740.303526	-105.72
1765.529587	-104.89
1791.121306	-103.79
1817.083982	-104.87
1843.422992	-104.60
1870.143792	-105.20
1897.251916	-78.88
1924.752977	-104.92
1952.652672	-105.29
1980.956779	-107.21
2009.671159	-108.17
2038.801761	-110.81
2068.354617	-110.69
2098.335847	-109.15
2128.751662	-108.95
2159.608360	-109.77
2190.912333	-111.61
2222.670063	-112.08
2254.888128	-111.61
2287.573200	-112.09
2320.732050	-113.65
2354.371544	-113.70
2388.498649	-111.44
2423.120434	-111.24
2458.244069	-111.33
2493.876828	-111.72
2530.026092	-111.79
2566.699346	-114.22
2603.904187	-115.40
2641.648320	-116.83
2679.939562	-116.55
2718.785844	-115.18
2758.195211	-116.15
2798.175824	-113.51
2838.735965	-113.70
2879.884033	-114.14
2921.628551	-113.52
2963.978165	-112.60
3006.941645	-113.27
3050.527890	-115.25
3094.745927	-115.29
3139.604913	-114.25
3185.114139	-112.12
3231.283032	-111.24
3278.121151	-111.83
3325.638200	-112.63
3373.844017	-111.49
3422.748588	-111.27
3472.362041	-101.99
3522.694651	-84.42
3573.756843	-112.04
3625.559192	-112.02
3678.112427	-111.69
3731.427432	-112.21
3785.515249	-113.57
3840.387080	-115.08
3896.054290	-116.25
3952.528408	-114.95
4009.821129	-116.75
4067.944321	-120.33
4126.910020	-119.02
4186.730440	-118.65
4247.417969	-120.11
4308.985176	-119.15
4371.444813	-118.97
4434.809815	-119.74
4499.093306	-94.47
4564.308599	-120.05
4630.469202	-120.23
4697.588817	-120.65
4765.681344	-121.25
4834.760887	-121.00
4904.841752	-121.76
4975.938453	-122.06
5048.065717	-122.41
5121.238480	-121.61
5195.471897	-120.54
5270.781343	-120.13
5347.182415	-119.96
5424.690937	-121.63
5503.322961	-122.00
5583.094772	-122.84
5664.022893	-122.43
5746.124083	-122.53
5829.415347	-122.52
5913.913936	-122.19
5999.637349	-122.18
6086.603340	-121.28
6174.829922	-121.75
6264.335367	-121.63
6355.138211	-122.19
6447.257262	-121.15
6540.711597	-121.77
6635.520573	-121.88
6731.703824	-121.83
6829.281272	-122.00
6928.273125	-122.56
7028.699885	-122.82
7130.582353	-122.36
7233.941627	-121.67
7338.799116	-121.97
7445.176537	-121.80
7553.095920	-121.89
7662.579617	-121.90
7773.650302	-120.86
7886.330981	-121.11
8000.644989	-121.13
8116.616003	-121.82
8234.268041	-121.46
8353.625470	-121.46
8474.713009	-122.68
8597.555737	-121.96
8722.179097	-122.19
8848.608897	-122.97
8976.871324	-122.49
9106.992942	-121.94
9239.000700	-122.45
9372.921937	-122.39
9508.784391	-122.86
9646.616199	-121.84
9786.445908	-122.62
9928.302478	-122.81
10072.215288	-122.43
10218.214144	-122.94
10366.329284	-122.26
10516.591384	-122.97
10669.031565	-123.05
10823.681397	-123.25
10980.572911	-122.57
11139.738600	-123.10
11301.211429	-123.80
11465.024840	-122.78
11631.212760	-123.16
11799.809609	-122.80
11970.850305	-123.06
12144.370271	-122.81
12320.405445	-122.87
12498.992285	-123.18
12680.167779	-122.93
