	Heli-BoseOn		
Frequency (Hz)	Level (dB)
1051.659138	-85.84
1066.903156	-89.29
1082.368140	-86.88
1098.057291	-89.09
1113.973860	-87.48
1130.121143	-86.71
1146.502484	-87.96
1163.121276	-87.73
1179.980961	-88.14
1197.085030	-92.54
1214.437027	-89.20
1232.040544	-91.34
1249.899229	-91.52
1268.016778	-93.57
1286.396945	-92.74
1305.043536	-92.08
1323.960414	-93.03
1343.151496	-94.43
1362.620756	-93.87
1382.372227	-92.58
1402.410000	-94.56
1422.738225	-93.98
1443.361112	-95.84
1464.282931	-96.75
1485.508017	-96.08
1507.040765	-96.48
1528.885634	-98.12
1551.047150	-98.37
1573.529901	-101.15
1596.338544	-102.17
1619.477804	-102.09
1642.952471	-102.28
1666.767409	-103.33
1690.927550	-104.22
1715.437896	-105.32
1740.303526	-105.23
1765.529587	-103.67
1791.121306	-103.81
1817.083982	-104.04
1843.422992	-104.01
1870.143792	-102.92
1897.251916	-76.73
1924.752977	-101.76
1952.652672	-105.17
1980.956779	-104.69
2009.671159	-104.73
2038.801761	-105.44
2068.354617	-106.08
2098.335847	-103.99
2128.751662	-103.67
2159.608360	-104.59
2190.912333	-104.36
2222.670063	-101.96
2254.888128	-100.73
2287.573200	-101.27
2320.732050	-100.84
2354.371544	-101.66
2388.498649	-100.28
2423.120434	-101.47
2458.244069	-101.11
2493.876828	-100.66
2530.026092	-101.77
2566.699346	-101.89
2603.904187	-103.33
2641.648320	-101.44
2679.939562	-103.75
2718.785844	-103.34
2758.195211	-103.89
2798.175824	-104.25
2838.735965	-105.50
2879.884033	-107.04
2921.628551	-108.10
2963.978165	-107.90
3006.941645	-111.46
3050.527890	-110.93
3094.745927	-113.76
3139.604913	-111.72
3185.114139	-109.76
3231.283032	-109.53
3278.121151	-111.84
3325.638200	-112.65
3373.844017	-110.73
3422.748588	-113.00
3472.362041	-110.86
3522.694651	-96.18
3573.756843	-115.02
3625.559192	-114.76
3678.112427	-114.60
3731.427432	-113.80
3785.515249	-113.50
3840.387080	-111.89
3896.054290	-113.90
3952.528408	-114.64
4009.821129	-116.96
4067.944321	-115.62
4126.910020	-116.33
4186.730440	-116.83
4247.417969	-116.75
4308.985176	-115.93
4371.444813	-116.03
4434.809815	-114.99
4499.093306	-91.67
4564.308599	-116.24
4630.469202	-117.76
4697.588817	-117.30
4765.681344	-117.23
4834.760887	-117.68
4904.841752	-118.22
4975.938453	-119.02
5048.065717	-119.29
5121.238480	-118.48
5195.471897	-117.65
5270.781343	-117.79
5347.182415	-117.20
5424.690937	-117.45
5503.322961	-116.67
5583.094772	-117.28
5664.022893	-116.35
5746.124083	-118.02
5829.415347	-117.43
5913.913936	-117.35
5999.637349	-116.93
6086.603340	-118.10
6174.829922	-117.09
6264.335367	-116.60
6355.138211	-116.33
6447.257262	-115.76
6540.711597	-116.01
6635.520573	-115.87
6731.703824	-116.35
6829.281272	-116.55
6928.273125	-116.09
7028.699885	-115.41
7130.582353	-114.47
7233.941627	-115.24
7338.799116	-115.49
7445.176537	-115.94
7553.095920	-116.67
7662.579617	-117.62
7773.650302	-117.91
7886.330981	-117.26
8000.644989	-118.47
8116.616003	-118.40
8234.268041	-118.46
8353.625470	-118.76
8474.713009	-118.86
8597.555737	-119.07
8722.179097	-119.36
8848.608897	-119.92
8976.871324	-119.66
9106.992942	-119.03
9239.000700	-118.54
9372.921937	-118.47
9508.784391	-118.64
9646.616199	-118.55
9786.445908	-120.18
9928.302478	-120.81
10072.215288	-120.59
10218.214144	-121.28
10366.329284	-121.41
10516.591384	-121.07
10669.031565	-120.33
10823.681397	-120.74
10980.572911	-119.79
11139.738600	-120.40
11301.211429	-121.30
11465.024840	-121.41
11631.212760	-121.47
11799.809609	-120.90
11970.850305	-120.81
12144.370271	-119.60
12320.405445	-119.69
12498.992285	-119.50
12680.167779	-118.74
12863.969449	-119.02
13050.435363	-119.24
13239.604139	-120.08
13431.514956	-121.26
13626.207560	-121.76
13823.722274	-121.86
14024.100004	-120.23
14227.382252	-119.97
14433.611118	-121.65
14642.829314	-121.81
14855.080172	-122.17
15070.407650	-121.88
15288.856344	-122.26
15510.471498	-122.54
15735.299010	-122.97
15963.385443	-122.64
16194.778036	-122.73
16429.524714	-122.64
16667.674093	-122.18
16909.275497	-122.11
17154.378963	-122.50
17403.035256	-122.05
17655.295873	-122.54
17911.213060	-121.73
18170.839820	-122.22
18434.229924	-122.22
18701.437922	-122.07
18972.519156	-122.26
19247.529769	-121.62
19526.526718	-122.05
19809.567786	-121.65
20096.711592	-121.64
20388.017608	-121.67
20683.546166	-121.46
20983.358471	-121.25
21287.516618	-121.69
21596.083601	-121.61
21909.123326	-121.25
22226.700627	-121.19
