	Heli-BoseOff		
Frequency (Hz)	Level (dB)
1051.659138	-93.96
1066.903156	-93.23
1082.368140	-93.93
1098.057291	-92.06
1113.973860	-93.09
1130.121143	-94.61
1146.502484	-95.53
1163.121276	-97.27
1179.980961	-99.67
1197.085030	-100.52
1214.437027	-101.19
1232.040544	-101.48
1249.899229	-100.20
1268.016778	-101.68
1286.396945	-100.83
1305.043536	-101.76
1323.960414	-103.00
1343.151496	-104.80
1362.620756	-104.71
1382.372227	-103.09
1402.410000	-103.10
1422.738225	-102.60
1443.361112	-101.04
1464.282931	-104.27
1485.508017	-101.45
1507.040765	-103.23
1528.885634	-102.19
1551.047150	-102.85
1573.529901	-103.49
1596.338544	-104.74
1619.477804	-105.15
1642.952471	-105.58
1666.767409	-103.94
1690.927550	-105.46
1715.437896	-105.45
1740.303526	-104.96
1765.529587	-104.70
1791.121306	-104.78
1817.083982	-102.12
1843.422992	-102.00
1870.143792	-101.72
1897.251916	-74.52
1924.752977	-102.71
1952.652672	-103.54
1980.956779	-102.83
2009.671159	-103.13
2038.801761	-103.28
2068.354617	-104.06
2098.335847	-103.52
2128.751662	-101.60
2159.608360	-102.74
2190.912333	-101.90
2222.670063	-101.25
2254.888128	-101.74
2287.573200	-100.95
2320.732050	-101.60
2354.371544	-103.24
2388.498649	-101.91
2423.120434	-102.32
2458.244069	-103.08
2493.876828	-103.57
2530.026092	-103.80
2566.699346	-103.63
2603.904187	-104.06
2641.648320	-105.06
2679.939562	-105.45
2718.785844	-104.60
2758.195211	-105.10
2798.175824	-105.68
2838.735965	-107.39
2879.884033	-109.23
2921.628551	-110.00
2963.978165	-111.78
3006.941645	-113.49
3050.527890	-114.42
3094.745927	-114.26
3139.604913	-113.83
3185.114139	-111.65
3231.283032	-110.93
3278.121151	-111.04
3325.638200	-112.70
3373.844017	-111.78
3422.748588	-111.88
3472.362041	-108.09
3522.694651	-90.95
3573.756843	-116.55
3625.559192	-115.65
3678.112427	-117.31
3731.427432	-116.49
3785.515249	-116.71
3840.387080	-115.88
3896.054290	-117.93
3952.528408	-120.01
4009.821129	-120.90
4067.944321	-120.15
4126.910020	-120.97
4186.730440	-121.39
4247.417969	-122.12
4308.985176	-120.45
4371.444813	-119.09
4434.809815	-120.90
4499.093306	-97.44
4564.308599	-119.94
4630.469202	-119.94
4697.588817	-120.32
4765.681344	-120.16
4834.760887	-119.61
4904.841752	-120.06
4975.938453	-120.52
5048.065717	-119.98
5121.238480	-118.74
5195.471897	-118.46
5270.781343	-117.53
5347.182415	-117.52
5424.690937	-117.18
5503.322961	-116.68
5583.094772	-116.98
5664.022893	-116.34
5746.124083	-117.42
5829.415347	-118.04
5913.913936	-117.39
5999.637349	-117.30
6086.603340	-117.67
6174.829922	-117.79
6264.335367	-118.35
6355.138211	-117.52
6447.257262	-117.03
6540.711597	-117.20
6635.520573	-117.89
6731.703824	-116.97
6829.281272	-116.57
6928.273125	-116.92
7028.699885	-116.56
7130.582353	-116.15
7233.941627	-116.88
7338.799116	-117.28
7445.176537	-118.48
7553.095920	-117.72
7662.579617	-119.67
7773.650302	-119.98
7886.330981	-120.95
8000.644989	-120.83
8116.616003	-120.80
8234.268041	-121.08
8353.625470	-121.41
8474.713009	-121.81
8597.555737	-121.86
8722.179097	-121.69
8848.608897	-121.31
8976.871324	-121.67
9106.992942	-120.77
9239.000700	-120.54
9372.921937	-120.59
9508.784391	-120.13
9646.616199	-120.82
9786.445908	-121.50
9928.302478	-121.85
10072.215288	-122.11
10218.214144	-122.10
10366.329284	-121.83
10516.591384	-121.89
10669.031565	-121.36
10823.681397	-121.14
10980.572911	-121.74
11139.738600	-121.56
11301.211429	-121.43
11465.024840	-121.33
11631.212760	-121.38
11799.809609	-120.94
11970.850305	-120.76
12144.370271	-120.69
12320.405445	-119.97
12498.992285	-119.94
12680.167779	-120.00
12863.969449	-120.76
13050.435363	-121.01
13239.604139	-121.87
13431.514956	-122.40
13626.207560	-121.71
13823.722274	-121.98
14024.100004	-121.46
14227.382252	-120.55
14433.611118	-119.99
14642.829314	-118.61
14855.080172	-122.02
15070.407650	-122.57
15288.856344	-122.70
15510.471498	-122.41
15735.299010	-122.48
15963.385443	-123.03
16194.778036	-122.79
16429.524714	-122.88
16667.674093	-122.65
16909.275497	-122.33
17154.378963	-122.30
17403.035256	-122.40
17655.295873	-121.92
17911.213060	-122.44
18170.839820	-122.08
18434.229924	-122.16
18701.437922	-121.85
18972.519156	-122.06
19247.529769	-122.00
19526.526718	-121.92
19809.567786	-121.74
20096.711592	-121.95
20388.017608	-121.65
20683.546166	-122.11
20983.358471	-121.93
21287.516618	-121.78
21596.083601	-121.46
21909.123326	-121.49
22226.700627	-121.20
