	Bang-Sony		
Frequency (Hz)	Level (dB)
1051.659138	-64.16
1066.903156	-67.78
1082.368140	-66.20
1098.057291	-66.35
1113.973860	-67.57
1130.121143	-66.42
1146.502484	-65.40
1163.121276	-66.46
1179.980961	-69.81
1197.085030	-68.52
1214.437027	-69.25
1232.040544	-71.54
1249.899229	-68.21
1268.016778	-69.51
1286.396945	-73.48
1305.043536	-70.68
1323.960414	-76.18
1343.151496	-79.30
1362.620756	-80.52
1382.372227	-83.51
1402.410000	-82.05
1422.738225	-78.78
1443.361112	-77.56
1464.282931	-75.48
1485.508017	-76.25
1507.040765	-74.18
1528.885634	-76.45
1551.047150	-77.19
1573.529901	-74.42
1596.338544	-73.03
1619.477804	-69.81
1642.952471	-73.02
1666.767409	-71.72
1690.927550	-74.50
1715.437896	-74.62
1740.303526	-75.32
1765.529587	-73.00
1791.121306	-75.20
1817.083982	-76.17
1843.422992	-75.81
1870.143792	-76.24
1897.251916	-76.00
1924.752977	-71.71
1952.652672	-73.30
1980.956779	-72.03
2009.671159	-74.51
2038.801761	-74.58
2068.354617	-79.98
2098.335847	-87.46
2128.751662	-86.01
2159.608360	-85.77
2190.912333	-84.78
2222.670063	-81.95
2254.888128	-78.71
2287.573200	-78.21
2320.732050	-79.98
2354.371544	-83.92
2388.498649	-89.52
2423.120434	-100.31
2458.244069	-89.87
2493.876828	-85.50
2530.026092	-84.45
2566.699346	-85.68
2603.904187	-92.85
2641.648320	-98.19
2679.939562	-94.62
2718.785844	-92.72
2758.195211	-94.98
2798.175824	-105.80
2838.735965	-97.34
2879.884033	-92.51
2921.628551	-95.06
2963.978165	-100.00
3006.941645	-93.94
3050.527890	-92.90
3094.745927	-95.55
3139.604913	-99.63
3185.114139	-102.07
3231.283032	-93.88
3278.121151	-95.36
3325.638200	-91.01
3373.844017	-93.26
3422.748588	-95.18
3472.362041	-93.80
3522.694651	-92.11
3573.756843	-97.36
3625.559192	-95.51
3678.112427	-97.78
3731.427432	-102.11
3785.515249	-100.35
3840.387080	-104.42
3896.054290	-99.97
3952.528408	-102.16
4009.821129	-100.81
4067.944321	-113.39
4126.910020	-105.90
4186.730440	-101.58
4247.417969	-99.81
4308.985176	-99.12
4371.444813	-104.63
4434.809815	-110.63
4499.093306	-105.29
4564.308599	-113.50
4630.469202	-107.95
4697.588817	-102.84
4765.681344	-106.27
4834.760887	-112.01
4904.841752	-107.15
4975.938453	-106.36
5048.065717	-104.67
5121.238480	-101.44
5195.471897	-99.39
5270.781343	-105.50
5347.182415	-106.08
5424.690937	-101.70
5503.322961	-101.39
5583.094772	-105.04
5664.022893	-106.94
5746.124083	-114.44
5829.415347	-109.81
5913.913936	-111.38
5999.637349	-111.30
6086.603340	-105.67
6174.829922	-109.00
6264.335367	-110.10
6355.138211	-110.32
6447.257262	-109.77
6540.711597	-113.49
6635.520573	-111.48
6731.703824	-111.07
6829.281272	-111.77
6928.273125	-117.00
7028.699885	-115.88
7130.582353	-118.03
7233.941627	-116.90
7338.799116	-114.42
7445.176537	-113.86
7553.095920	-113.31
7662.579617	-113.42
7773.650302	-113.84
7886.330981	-113.79
8000.644989	-114.77
8116.616003	-115.17
8234.268041	-119.03
8353.625470	-117.85
8474.713009	-117.11
8597.555737	-118.91
8722.179097	-117.95
8848.608897	-119.56
8976.871324	-120.59
9106.992942	-120.57
9239.000700	-122.13
9372.921937	-120.91
9508.784391	-121.28
9646.616199	-121.36
9786.445908	-120.94
9928.302478	-121.41
10072.215288	-120.91
10218.214144	-121.07
10366.329284	-121.97
10516.591384	-121.68
10669.031565	-121.54
10823.681397	-121.89
10980.572911	-122.28
11139.738600	-122.31
11301.211429	-121.82
11465.024840	-122.32
11631.212760	-122.61
11799.809609	-122.08
11970.850305	-122.61
12144.370271	-122.36
12320.405445	-123.21
12498.992285	-123.47
12680.167779	-122.85
12863.969449	-122.73
13050.435363	-122.70
13239.604139	-123.28
13431.514956	-122.19
13626.207560	-122.14
13823.722274	-121.71
14024.100004	-122.55
14227.382252	-122.89
14433.611118	-122.43
14642.829314	-122.46
14855.080172	-122.52
15070.407650	-122.60
15288.856344	-122.29
15510.471498	-122.30
15735.299010	-122.83
15963.385443	-122.84
16194.778036	-122.33
16429.524714	-121.87
16667.674093	-122.21
16909.275497	-122.37
17154.378963	-122.59
17403.035256	-122.31
17655.295873	-122.06
17911.213060	-122.37
18170.839820	-122.15
18434.229924	-122.11
18701.437922	-121.64
18972.519156	-121.76
19247.529769	-121.46
19526.526718	-121.83
19809.567786	-122.11
20096.711592	-121.67
20388.017608	-121.60
20683.546166	-121.43
20983.358471	-121.83
21287.516618	-121.26
21596.083601	-121.36
21909.123326	-120.79
22226.700627	-121.23
