	Heli-SennOff		
Frequency (Hz)	Level (dB)
1051.659138	-67.66
1066.903156	-68.79
1082.368140	-67.04
1098.057291	-68.72
1113.973860	-67.71
1130.121143	-67.51
1146.502484	-70.31
1163.121276	-72.70
1179.980961	-73.96
1197.085030	-72.85
1214.437027	-73.70
1232.040544	-74.98
1249.899229	-76.23
1268.016778	-76.25
1286.396945	-75.95
1305.043536	-76.09
1323.960414	-77.48
1343.151496	-78.55
1362.620756	-78.93
1382.372227	-79.49
1402.410000	-80.69
1422.738225	-80.95
1443.361112	-82.78
1464.282931	-82.66
1485.508017	-82.92
1507.040765	-82.97
1528.885634	-83.76
1551.047150	-84.20
1573.529901	-85.16
1596.338544	-84.69
1619.477804	-87.63
1642.952471	-86.19
1666.767409	-88.92
1690.927550	-89.54
1715.437896	-91.52
1740.303526	-90.16
1765.529587	-90.62
1791.121306	-89.85
1817.083982	-90.06
1843.422992	-89.21
1870.143792	-89.61
1897.251916	-64.68
1924.752977	-90.29
1952.652672	-90.42
1980.956779	-92.36
2009.671159	-92.03
2038.801761	-94.94
2068.354617	-93.73
2098.335847	-93.96
2128.751662	-93.54
2159.608360	-92.95
2190.912333	-93.37
2222.670063	-92.39
2254.888128	-92.18
2287.573200	-91.74
2320.732050	-94.72
2354.371544	-93.89
2388.498649	-92.76
2423.120434	-92.47
2458.244069	-93.91
2493.876828	-92.64
2530.026092	-92.34
2566.699346	-91.88
2603.904187	-92.44
2641.648320	-94.11
2679.939562	-93.98
2718.785844	-94.97
2758.195211	-94.97
2798.175824	-94.35
2838.735965	-93.03
2879.884033	-93.44
2921.628551	-95.00
2963.978165	-95.44
3006.941645	-95.84
3050.527890	-95.29
3094.745927	-94.35
3139.604913	-96.42
3185.114139	-95.09
3231.283032	-95.09
3278.121151	-95.67
3325.638200	-99.19
3373.844017	-98.57
3422.748588	-99.37
3472.362041	-95.09
3522.694651	-77.39
3573.756843	-101.94
3625.559192	-103.84
3678.112427	-104.10
3731.427432	-103.31
3785.515249	-103.05
3840.387080	-106.08
3896.054290	-105.59
3952.528408	-104.86
4009.821129	-106.04
4067.944321	-106.51
