	Silence-Sony		
Frequency (Hz)	Level (dB)
1051.659138	-108.19
1066.903156	-109.83
1082.368140	-108.85
1098.057291	-110.57
1113.973860	-113.23
1130.121143	-115.38
1146.502484	-116.40
1163.121276	-116.19
1179.980961	-115.87
1197.085030	-111.22
1214.437027	-111.25
1232.040544	-113.00
1249.899229	-111.15
1268.016778	-114.24
1286.396945	-117.41
1305.043536	-115.58
1323.960414	-119.35
1343.151496	-117.83
1362.620756	-116.06
1382.372227	-116.61
1402.410000	-115.97
1422.738225	-115.67
1443.361112	-116.10
1464.282931	-117.05
1485.508017	-120.16
1507.040765	-120.91
1528.885634	-123.05
1551.047150	-123.45
1573.529901	-122.77
1596.338544	-121.33
1619.477804	-116.82
1642.952471	-118.10
1666.767409	-116.02
1690.927550	-119.90
1715.437896	-121.63
1740.303526	-122.48
1765.529587	-123.77
1791.121306	-125.41
1817.083982	-123.47
1843.422992	-122.68
1870.143792	-122.24
1897.251916	-122.83
1924.752977	-120.57
1952.652672	-123.68
1980.956779	-125.55
2009.671159	-125.01
2038.801761	-123.79
2068.354617	-122.99
2098.335847	-124.08
2128.751662	-124.91
2159.608360	-125.69
2190.912333	-123.48
2222.670063	-123.30
2254.888128	-122.43
2287.573200	-122.33
2320.732050	-123.37
2354.371544	-124.48
2388.498649	-122.70
2423.120434	-124.14
2458.244069	-124.46
2493.876828	-123.93
2530.026092	-124.31
2566.699346	-126.16
2603.904187	-124.49
2641.648320	-124.95
2679.939562	-125.15
2718.785844	-125.58
2758.195211	-125.09
2798.175824	-124.61
2838.735965	-123.75
2879.884033	-123.88
2921.628551	-123.08
2963.978165	-121.92
3006.941645	-122.80
3050.527890	-125.06
3094.745927	-125.50
3139.604913	-125.56
3185.114139	-119.83
3231.283032	-125.74
3278.121151	-125.79
3325.638200	-125.57
3373.844017	-125.41
3422.748588	-125.20
3472.362041	-125.06
3522.694651	-125.31
3573.756843	-124.73
3625.559192	-124.18
3678.112427	-123.79
3731.427432	-123.61
3785.515249	-123.15
3840.387080	-122.72
3896.054290	-121.94
3952.528408	-121.19
4009.821129	-119.91
4067.944321	-119.09
4126.910020	-117.95
4186.730440	-117.44
4247.417969	-116.99
4308.985176	-117.36
4371.444813	-117.43
4434.809815	-117.18
4499.093306	-116.84
4564.308599	-116.27
4630.469202	-116.30
4697.588817	-116.33
4765.681344	-116.75
4834.760887	-117.07
4904.841752	-117.35
4975.938453	-118.06
5048.065717	-118.51
5121.238480	-118.68
5195.471897	-119.00
5270.781343	-119.28
5347.182415	-120.00
5424.690937	-120.26
5503.322961	-120.40
5583.094772	-120.52
5664.022893	-121.12
5746.124083	-120.93
5829.415347	-121.10
5913.913936	-121.04
5999.637349	-121.08
6086.603340	-120.75
6174.829922	-120.61
6264.335367	-120.42
6355.138211	-119.47
6447.257262	-119.37
6540.711597	-119.60
6635.520573	-119.31
6731.703824	-118.99
6829.281272	-119.06
6928.273125	-119.08
7028.699885	-119.04
7130.582353	-119.30
7233.941627	-119.25
7338.799116	-119.14
7445.176537	-119.13
7553.095920	-119.28
7662.579617	-119.52
7773.650302	-120.14
7886.330981	-120.34
8000.644989	-120.72
8116.616003	-120.94
8234.268041	-121.15
8353.625470	-121.74
8474.713009	-121.79
8597.555737	-121.59
8722.179097	-121.90
8848.608897	-121.86
8976.871324	-122.03
9106.992942	-121.71
9239.000700	-122.23
9372.921937	-122.16
9508.784391	-121.93
9646.616199	-121.77
9786.445908	-121.51
9928.302478	-121.53
10072.215288	-121.57
10218.214144	-121.85
10366.329284	-121.99
10516.591384	-121.99
10669.031565	-122.03
10823.681397	-122.08
10980.572911	-122.22
11139.738600	-122.14
11301.211429	-122.10
11465.024840	-122.53
11631.212760	-122.81
11799.809609	-122.89
11970.850305	-122.88
12144.370271	-122.85
12320.405445	-123.02
12498.992285	-122.95
12680.167779	-122.86
12863.969449	-122.94
13050.435363	-122.85
13239.604139	-123.08
13431.514956	-123.02
13626.207560	-122.99
13823.722274	-122.95
14024.100004	-123.00
14227.382252	-122.90
14433.611118	-122.84
14642.829314	-122.92
14855.080172	-122.53
15070.407650	-122.63
15288.856344	-122.68
15510.471498	-122.61
15735.299010	-122.61
15963.385443	-122.69
16194.778036	-122.64
16429.524714	-122.57
16667.674093	-122.49
16909.275497	-122.52
17154.378963	-122.50
17403.035256	-122.42
17655.295873	-122.40
17911.213060	-122.45
18170.839820	-122.29
18434.229924	-122.26
18701.437922	-122.20
18972.519156	-122.17
19247.529769	-122.03
19526.526718	-122.03
19809.567786	-122.03
20096.711592	-121.90
20388.017608	-121.86
20683.546166	-121.86
20983.358471	-121.77
21287.516618	-121.66
21596.083601	-121.66
21909.123326	-121.55
22226.700627	-121.53
